place;name;location;date;wiki;lat;lon;abstract;photo
http://dbpedia.org/resource/Pike_Place_Market;Pike Place Public Market Historic District;Seattle;1907;http://en.wikipedia.org/wiki/Pike_Place_Market;47.6094;-122.342;Le marché de Pike Place est un marché public longeant la rive d'Elliott Bay à Seattle, aux États-Unis. Le marché est présent depuis le 17 août 1907, date de sa première ouverture, et est l'un des plus anciens marchés de producteurs aux États-Unis. Il est le lieu de commerce de nombreux petits producteurs, artisans et commerçants. Tirant son nom de la rue de Pike Street, il est l'un des lieux touristiques les plus incontournables de la ville.;http://commons.wikimedia.org/wiki/Special:FilePath/Pike_Place_Market_Center_Sign.jpg?width=300
http://dbpedia.org/resource/Pine_Residence;Pine Residence;Liban;1916;http://en.wikipedia.org/wiki/Pine_Residence;33.8772;35.5084;La Résidence des Pins est l'actuelle résidence de l'ambassadeur de France au Liban. Elle est située à Beyrouth, dans le secteur du Parc communément appelé Badaro, à côté de l'hippodrome et du parc du Bois des pins.;http://en.wikipedia.org/wiki/Special:FilePath/The_Pine_Residence_in_1918.jpg?width=300
http://dbpedia.org/resource/Port-Royal_(Acadia);Port-Royal;Rivière Annapolis;1629;http://en.wikipedia.org/wiki/Port-Royal_(Acadia);44.7417;-65.5153;Port-Royal, aujourd'hui en Nouvelle-Écosse, fut la capitale de l'Acadie jusqu'en 1710 quand, après sa capture par les Anglais, elle fut renommée Annapolis Royal. Port Royal fut fondée en 1605 et était la ville la plus peuplée de l'Acadie durant les cent premières années de son existence. Port-Royal fut victime de la lutte franco-anglaise pour la conquête de l'Amérique du Nord et changea souvent de souverains jusqu'en 1710. La population fut déportée par les Britanniques à l'automne 1755.;http://commons.wikimedia.org/wiki/Special:FilePath/PortRoyalAcadia1702.jpg?width=300
http://dbpedia.org/resource/Prambanan;Prambanan;Indonésie;850;http://en.wikipedia.org/wiki/Prambanan;-7.75222;110.492;"Prambanan, que les Javanais appellent aussi Candi Rara Jonggrang, est un ensemble de 240 temples shivaites, construits au IXe siècle sous la dynastie Sanjaya du premier royaume de Mataram dans la région de Java central, à proximité de Yogyakarta. Une inscription datée de 856 marque ce qui est peut-être sa pierre de fondation. Prambanan est classé au patrimoine mondial de l'humanité par l'UNESCO. Le temple central est dédié à Durgā Mahîshâsuramardini (c'est-à-dire ""combattant le démon Mahîshâsura""), épouse de Shiva. Il repose sur une structure surélevée de 34 m de côté contenant une statue de la déesse. Cette structure est entourée d'une enceinte de 110 m de côté incluant les temples annexes. Le tout repose sur une plate-forme rectangulaire de 390 × 222 m. À l'intérieur du temple principal, on trouve des scènes de combats entre le Bien et le Mal... et bien sûr, des représentations de Brahma, Shiva, Vishnu, Ganesh et bien d'autres divinités.";http://commons.wikimedia.org/wiki/Special:FilePath/Prambanan_Trimurti.jpg?width=300
http://dbpedia.org/resource/Ho_Chi_Minh_Mausoleum;President Ho Chi Minh Mausoleum;Viêt Nam;1973;http://en.wikipedia.org/wiki/Ho_Chi_Minh_Mausoleum;21.0367;105.835;Le mausolée de Hô Chi Minh (vietnamien : Lăng Chủ tịch Hồ Chí Minh) est un édifice situé sur la place Ba Dinh à Hanoï au Viêt Nam.;http://commons.wikimedia.org/wiki/Special:FilePath/Ho_Chi_Minh_Mausoleum_from_the_front.JPG?width=300
http://dbpedia.org/resource/President's_Park;President's Park;Washington, D.C;1791;http://en.wikipedia.org/wiki/President's_Park;38.8961;-77.0367;Le parc du Président (en anglais, President's Park) est un parc situé au centre de Washington aux États-Unis. Il comprend la Maison-Blanche et ses jardins, un centre pour visiteurs, le parc Lafayette et l'Ellipse, ces deux derniers sites étant ouverts au public. Il est coupé au nord par la Pennsylvania Avenue, séparant le parc Lafayette de la Maison-Blanche et donne au sud sur le Washington Monument. Le parc est géré par le National Park Service.;http://commons.wikimedia.org/wiki/Special:FilePath/Aerial_view_of_Lafayette_Park.jpg?width=300
http://dbpedia.org/resource/Pullman_National_Monument;Pullman National Monument;Chicago;1880;http://en.wikipedia.org/wiki/Pullman_National_Monument;41.6972;-87.6094;Le Pullman National Monument est un monument national américain désigné comme tel par le président des États-Unis Barack Obama le 19 février 2015. Il protège la première ville nouvelle du pays, à Chicago, dans le comté de Cook, en Illinois.;http://commons.wikimedia.org/wiki/Special:FilePath/Pullman_Chicago_Clock_Tower.jpg?width=300
http://dbpedia.org/resource/Queen_Eleanor_Memorial_Cross;Queen Eleanor Memorial Cross;Grand Londres;1864;http://en.wikipedia.org/wiki/Queen_Eleanor_Memorial_Cross;51.5084;-0.1253;La Croix du Souvenir de la Reine Eléonore est un mémorial à Eléonore de Castille érigé sur le parvis de la gare de Charing Cross, à Londres, en 1864–1865. Il s'agit d'une reconstitution fantaisiste de la croix médiévale d'Eléonore à Charing, l'une des nombreuses croix commémoratives érigées par Édouard Ier d'Angleterre en mémoire de sa première femme. Le monument victorien a été conçu par Edward Middleton Barry, également l'architecte de la gare, et comprend plusieurs statues de la reine Eléonore par le sculpteur Thomas Earp. Il n'occupe pas le site d'origine de la Croix de Charing (détruite en 1647), qui est maintenant occupé par la Statue équestre de Charles Ier réalisée par Hubert Le Sueur.;http://commons.wikimedia.org/wiki/Special:FilePath/Charing_Cross_Memorial_2_(5822150986).jpg?width=300
http://dbpedia.org/resource/Ramsey_Abbey;Ramsey Abbey;Ramsey (Angleterre);10ème siècle;http://en.wikipedia.org/wiki/Ramsey_Abbey;52.4483;-0.100833;L'abbaye de Ramsey est une ancienne abbaye bénédictine située à Ramsey, dans le Cambridgeshire en Angleterre. Communauté d'hommes, elle ne doit pas être confondue avec l'abbaye de Romsey, dans le Hampshire, communauté de moniales.;http://commons.wikimedia.org/wiki/Special:FilePath/Ramsey_Abbey_Gatehouse_Front.JPG?width=300
http://dbpedia.org/resource/Ranthambore_Fort;Ranthambore Fort;Rajasthan;10ème siècle;http://en.wikipedia.org/wiki/Ranthambore_Fort;26.0203;76.455;"Le fort de Ranthambore se trouve dans le parc national de Ranthambore, près de la ville de Sawai Madhopur, le parc étant l'ancien terrain de chasse des Maharajahs de Jaipur jusqu'à l'Indépendance de l'Inde. C'est un formidable ouvrage militaire qui a joué un rôle central dans les développements historiques du Rajasthan. Le fort est connu pour la gloire et la valeur du roi (en) de la (en). Lors de la 37e session du comité du Patrimoine mondial qui s'est tenue en 2013 à Phnom Penh, au Cambodge, le fort de Ranthambore, avec cinq autres forts du Rajasthan (Chittorgarh, Gagron, Jaisalmer, Kumbhalgarh et le fort d'Amber), a été déclaré au Patrimoine mondial comme faisant partie du groupe des ""Forts de colline du Rajasthan"". À l'intérieur du parc national, le fort est le domaine des langurs ou entelles, que les hindous vénèrent comme représentants du dieu-singe Hanumān.";http://commons.wikimedia.org/wiki/Special:FilePath/Ranthambhore_Fort.jpg?width=300
http://dbpedia.org/resource/Real_Felipe_Fortress;Real Felipe Fortress National Monument;Pérou;1747;http://en.wikipedia.org/wiki/Real_Felipe_Fortress;-12.0628;-77.1492;La forteresse du roi Philippe est un édifice militaire de style Vauban construit au XVIIIe siècle dans la baie de Callao au Pérou durant les mandats des vice-rois José Antonio Manso de Velasco et (en) pour défendre le port contre les attaques des pirates et des corsaires.;http://commons.wikimedia.org/wiki/Special:FilePath/Realfelipe.JPG?width=300
http://dbpedia.org/resource/Red_Fort;Red Fort;Old Delhi;1639;http://en.wikipedia.org/wiki/Red_Fort;28.6558;77.2408;Le Fort rouge, aussi appelé le Palais-fort de Shahjahanabad ou Lal Qil'ah, est une forteresse d'architecture moghole de Delhi, Inde. Il est inscrit depuis 2007 sur la liste du patrimoine mondial. Le fort est aussi le lieu depuis lequel le premier ministre d'Inde s'adresse à la nation chaque 15 août (l'Inde a acquis son indépendance le 15 août 1947), il est le symbole de l'indépendance de l'Inde.;http://commons.wikimedia.org/wiki/Special:FilePath/Red_Fort_in_Delhi_03-2016_img3.jpg?width=300
http://dbpedia.org/resource/Riffa_Fort;Riffa Fort;Bahreïn;1812;http://en.wikipedia.org/wiki/Riffa_Fort;26.1178;50.5628;"La forteresse de Riffa, ou Riffa Fort (en arabe : قلعة الرفاع ; translittéré: « Qalaat ar-Rifa »), est un fort situé dans la ville de Riffa (Bahreïn).";http://en.wikipedia.org/wiki/Special:FilePath/Riffa_Fort.jpg?width=300
http://dbpedia.org/resource/Riverdale_Monument;Riverdale–Spuyten Duyvil–Kingsbridge Memorial Bell Tower;Bronx;1930;http://en.wikipedia.org/wiki/Riverdale_Monument;40.8893;-73.9083;Le clocher commémoratif Riverdale – Spuyten Duyvil – Kingsbridge ou Riverdale Monument est une tour commémorative du parc Bell Tower située dans la section Riverdale du Bronx à New York. Il a été achevé le 17 septembre 1930 pour commémorer les anciens combattants de la Première Guerre mondiale des quartiers de Riverdale, Spuyten Duyvil et Kingsbridge. En 1936, il a été déplacé au sud pour faire de la place à la promenade Henry Hudson, près de laquelle il se trouve maintenant. Il a été inscrit au registre national des lieux historiques le 3 janvier 2012.;http://commons.wikimedia.org/wiki/Special:FilePath/Riverdale_Bell_Tower_jeh.JPG?width=300
http://dbpedia.org/resource/Roddenbury_Hillfort;Roddenbury Hillfort;Selwood;durant l'âge du Fer;http://en.wikipedia.org/wiki/Roddenbury_Hillfort;51.195;-2.29111;Roddenbury Hillfort est une colline fortifiée de l'âge du fer située sur le village de Selwood en Angleterre. Scheduled monument, elle est classée à l' (en).;http://commons.wikimedia.org/wiki/Special:FilePath/Roddenbury_Camp_Somerset_Map.jpg?width=300
http://dbpedia.org/resource/Roman_College;Roman College;Rom (Deux-Sèvres);1582;http://en.wikipedia.org/wiki/Roman_College;41.8981;12.4803;Le Forum Romain ou Forum de Rome (Foro Romano en italien, Forum Romanum en latin), appelé aussi Forum Magnum (« Grand Forum ») ou Forum Vetus (« Vieux Forum »), est situé dans le site archéologique le plus important de Rome, entre les collines du Capitole et du Mont Palatin. Le forum est la place principale de la Rome antique. Son importance historique, religieuse et politique en fait l'endroit autour duquel toute la vie de la ville s'articule : célébration de mariages, organisation de jeux, de combats de gladiateurs, de cérémonies et de fêtes religieuses, de défilés militaires (sur la Via Sacra), de proclamations politiques (par exemple lors de la crémation de Jules César, en ce même lieu)…, il est le centre vivant de la ville, à l'image de l'agora, lieu de rassemblement politique et mercantile des cités grecques.;http://commons.wikimedia.org/wiki/Special:FilePath/CollegioRomano.jpg?width=300
http://dbpedia.org/resource/Royal_Crescent;Royal Crescent;Bath;1774;http://en.wikipedia.org/wiki/Royal_Crescent;51.3869;-2.36833;Le Royal Crescent (« Croissant royal ») est un ensemble résidentiel situé à Bath en Angleterre, composé de trente maisons disposées en croissant autour d'une vaste esplanade gazonnée. Il a été conçu par l'architecte John Wood le Jeune et construit entre 1767 et 1774. Monument classé en grade I, c'est l'un des plus grands exemples d'architecture georgienne se trouvant au Royaume-Uni.;http://commons.wikimedia.org/wiki/Special:FilePath/Royal.crescent.aerial.bath.arp.jpg?width=300
http://dbpedia.org/resource/Royal_Mausoleum_of_Mauretania;Royal Mausoleum of Mauretania (Caesariensis);Algérie;3ème siècle avant J.C.;http://en.wikipedia.org/wiki/Royal_Mausoleum_of_Mauretania;36.5747;2.55333;"Le Mausolée royal de Maurétanie, surnommé Tombeau de la chrétienne (à la suite d'une erreur de traduction) et Qabr al-Rûmiyya (""tombeau de la romaine"" en arabe), est un monument de l'époque numide, situé à Sidi Rached, dans la wilaya de Tipaza en Algérie. Le mausolée est un tumulus de pierre d'environ 80 000 m3, de 60,9 mètres de diamètre et 32,4 m de hauteur. Il comporte une partie cylindrique ornée sur son périmètre, de 60 colonnes surmontées de chapiteaux ioniques et supportant une corniche. Inscrit en 1982 au patrimoine mondial au titre de « Tipaza » pour les critères (iii)(iv), le mausolée royal de Maurétanie est en outre sur la liste indicative du patrimoine mondial de l'Unesco depuis 2002 au titre des « Mausolées Royaux de Numidie, de la Maurétanie et les monuments funéraires pré-islamiques » pour les critères (ii)(iii)(iv).";http://commons.wikimedia.org/wiki/Special:FilePath/Tombeau_de_la_Chrétienne.JPG?width=300
http://dbpedia.org/resource/Royal_Tombs_of_the_Joseon_Dynasty;Royal Tombs of the Joseon Dynasty;Corée;entre 1392 et 1897;http://en.wikipedia.org/wiki/Royal_Tombs_of_the_Joseon_Dynasty;37.6197;127.131;Les Tombes royales de la dynastie Joseon sont 42 tombes de membres de la dynastie royale Joseon, qui a régné sur la Corée de 1392 à 1910. Deux d'entre elles se situent aujourd'hui en Corée du Nord. Les autres, inscrites au patrimoine mondial de l'UNESCO en 2009, sont réparties sur 18 sites différents en Corée du Sud, à Séoul et à ses environs. Les tombes royales servaient à honorer la mémoire des ancêtres et à protéger leurs esprits du mal. Elles étaient aussi un lieu d'affirmation du prestige et de l'autorité de la famille royale.;http://commons.wikimedia.org/wiki/Special:FilePath/Sejong_tomb_1.jpg?width=300
http://dbpedia.org/resource/Royal_Victoria_Patriotic_Building;Royal Victoria Patriotic Building;Londres;1857;http://en.wikipedia.org/wiki/Royal_Victoria_Patriotic_Building;51.4532;-0.1748;Patriotic School est le nom d'un ancien collège de filles, à Londres, où, pendant la Seconde Guerre mondiale, le MI-5 (service de contre-espionnage britannique) interrogeait toutes les personnes à leur arrivée au Royaume-Uni et les détenait pendant le temps nécessaire à la vérification qu'elles ne présentaient aucun risque pour la sécurité intérieure du pays. Le nom de Patriotic School est un abrégé de Royal Victorian Patriotic School (RVPS).;http://commons.wikimedia.org/wiki/Special:FilePath/Royal_Victoria_Patriotic_Building._Built_1859_-_geograph.org.uk_-_530163.jpg?width=300
http://dbpedia.org/resource/Saadallah_al-Jabiri_Square;Saadallah al-Jabiri Square;Syrie;1947;http://en.wikipedia.org/wiki/Saadallah_al-Jabiri_Square;36.2069;37.1475;La place Saadalah al-Djabiri (ساحة سعدالله الجابري) est une place située au centre de la ville d'Alep, deuxième ville de Syrie par sa population, au nord du pays. C'est la place la plus grande de la ville et le lieu de rassemblements, de fêtes et de manifestation diverses. Elle est adjacente au jardin public d'Alep. La place porte le nom de l'ancien Premier ministre Saadallah al-Djabiri (1893-1947) dont un buste orne un côté. La place a été le théâtre d'un attentat extrêmement violent en octobre 2012 qui a coûté la vie à quarante personnes.;http://commons.wikimedia.org/wiki/Special:FilePath/Saadallah_square_Alp.JPG?width=300
http://dbpedia.org/resource/Saint_Louis_Art_Museum;Saint Louis Art Museum;Forest Park (Saint-Louis);1904;http://en.wikipedia.org/wiki/Saint_Louis_Art_Museum;38.6394;-90.2944;Le musée d'Art de Saint-Louis (Saint Louis Art Museum) est l'un des principaux musées d'art des États-Unis qui est visité par plus d'un demi-million de personnes chaque année. L'entrée est gratuite, une politique rendue possible grâce à un subside de taxe culturelle offert par la ville de Saint-Louis. Situé dans le Forest Park à Saint-Louis (Missouri), le musée de trois étages est logé dans l'ancien pavillon des Beaux-Arts de l'Exposition universelle de 1904. En plus des collections permanentes, il propose des expositions temporaires.;http://commons.wikimedia.org/wiki/Special:FilePath/StLouisArtMuseum.jpg?width=300
http://dbpedia.org/resource/Salmagundi_Club;Salmagundi Club;New York;1853;http://en.wikipedia.org/wiki/Salmagundi_Club;40.7343;-73.9946;Le Salmagundi Club, parfois appelé Salmagundi Art Club, est un centre des beaux-arts fondé en 1871 dans le quartier de Greenwich Village à Manhattan (New York, États-Unis). Depuis 1917, il est situé au 47 de la 5e avenue . En 2021, le centre compte environ 1 100 membres. Le Salmagundi Club sert de centre pour les artistes et les collectionneurs, avec des expositions d'art, des cours d'art, des démonstrations d'artistes, des ventes aux enchères d'art et de nombreux autres types d'événements. Le club est également un sponsor du United States Coast Guard Art Program (COGAP).;http://commons.wikimedia.org/wiki/Special:FilePath/Salmagundi-club-47-5th-avenue.JPG?width=300
http://dbpedia.org/resource/Presidio_of_San_Diego;San Diego Presidio;San Diego;1769;http://en.wikipedia.org/wiki/Presidio_of_San_Diego;32.7586;-117.193;El Reál Presidio de San Diego (le Presidio Royal de San Diego) fut établi le 14 mai 1769 par le Commandant Pedro Fages sous l'autorité du Roi d'Espagne en tant que fort, en Californie. Le Presidio disposait d'un panorama sur toute la baie de San Diego et sur l'océan, ce qui permettait aux Espagnols de pouvoir repérer très tôt les éventuels intrus. Ce Presidio a été la première installation permanente européenne sur la Côte Pacifique et servait de base d'opérations pour la colonisation espagnole de la Californie, réussie à travers le développement des missions, presidios et pueblos. Le Presidio était aussi la base de l'exploration de l'intérieur des terres de la Californie et resta le siège du pouvoir militaire de la région durant la période de domination mexicaine. L’indépendance du Mexique en 1821 porte un premier coup aux presidios. Il fut abandonné en 1835, après la sécularisation des missions par le gouvernement mexicain.;http://commons.wikimedia.org/wiki/Special:FilePath/Presidio_of_San_Diego_1820_map.jpg?width=300
http://dbpedia.org/resource/Fort_Mason;San Francisco Port of Embarkation, US Army;San Francisco;1912;http://en.wikipedia.org/wiki/Fort_Mason;37.8078;-122.43;Fort Mason (San Francisco Port of Embarkation, US Army) est un ancien fort de l'armée américaine située dans le Marina District de San Francisco. Construit en 1912, il était destiné à défendre l'entrée de la baie de San Francisco. Il fait à présent partie du Golden Gate National Recreation Area, et on y trouve un centre d'art et culture.;http://commons.wikimedia.org/wiki/Special:FilePath/FortMasonWharves.JPG?width=300
http://dbpedia.org/resource/San_Fruttuoso_abbey;San Fruttuoso Abbey;Ligurie;10ème siècle;http://en.wikipedia.org/wiki/San_Fruttuoso_abbey;44.3161;9.175;L'abbaye San Fruttuoso de Capodimonte est un complexe monastique situé dans la baie homonyme à Camogli, dans le (it) en province de Gênes, à l'intérieur du (it). Enchâssée dans une crique du littoral, l'abbaye est accessible seulement par voie maritime ou par un long sentier escarpé qui descend depuis le (it) qui domine le golfe Paradisio. Le complexe comprend une église, l'abbaye et le cloître ainsi qu'une tour côtière. L'église est le siège de la paroisse du vicariat de Recco-Uscio-Camogli de l'archidiocèse de Gênes. Depuis 1954, sur les fonds marins de la baie repose la célèbre statue du Christ des Abysses.;http://commons.wikimedia.org/wiki/Special:FilePath/Sanfruttuoso01.jpg?width=300
http://dbpedia.org/resource/Sanctuary_of_Atotonilco;Sanctuary of Atotonilco;San Miguel de Allende;18ème siècle;http://en.wikipedia.org/wiki/Sanctuary_of_Atotonilco;21.005;-100.795;"Le Sanctuaire de Jésus Nazareno de Atotonilco (espagnol : Santuario de Atotonilco) est un complexe-sanctuaire chrétien situé à proximité de San Miguel de Allende, dans le Guanajuato, au Mexique. Elle est surnommée la « Chapelle Sixtine des Amériques ». Le complexe a été construit au XVIIIe siècle par le Père Luis Felipe Neri de Alfaro. La principale caractéristique de ce complexe est la richesse des fresques baroques qui orne la nef principale et les chapelles. Ce fut principalement l'œuvre d'Antonio Martinez de Pocasangre qui le réalisa sur une période de trente ans. 
* 
* 
* 
* 
* 
* Portail de l’architecture chrétienne 
* Portail du Mexique 
* Portail du patrimoine mondial";http://commons.wikimedia.org/wiki/Special:FilePath/NaveAtotonilco2.JPG?width=300
http://dbpedia.org/resource/Sandringham_House;Sandringham House;Sandringham;1870;http://en.wikipedia.org/wiki/Sandringham_House;52.8297;0.513889;Sandringham House est une résidence de la famille royale britannique, située près du village de Sandringham, dans le Norfolk. Le palais est une demeure privée des Windsor et se trouve dans le nord-ouest d'un vaste domaine royal de 3 200 ha classé lui-même comme Area of Outstanding Natural Beauty.;http://commons.wikimedia.org/wiki/Special:FilePath/Sandringham_-_geograph.org.uk_-_1062504.jpg?width=300
http://dbpedia.org/resource/Sandycombe_Lodge;Sandycombe Lodge;Borough londonien de Richmond upon Thames;1813;http://en.wikipedia.org/wiki/Sandycombe_Lodge;51.4538;-0.3163;Sandycombe Lodge est le nom donné à la maison de J. M. W. Turner qui est située au 40 Sandycoombe Road à Twickenham dans le Borough londonien de Richmond upon Thames. Conçue et construite en 1813 par l'artiste, la maison est un monument classé de Grade II* au Royaume-Uni. En 2016, le bâtiment est dégradé et nécessite des travaux.;http://commons.wikimedia.org/wiki/Special:FilePath/Sandycombe_Lodge_1814.jpg?width=300
http://dbpedia.org/resource/Sault_Ste._Marie_Canal;Sault Ste. Marie Canal;Sault Sainte-Marie (Michigan);1895;http://en.wikipedia.org/wiki/Sault_Ste._Marie_Canal;46.5128;-84.3514;Le canal de Sault-Sainte-Marie (ou Soo-canal) est un site historique national du Canada situé à Sault-Sainte-Marie (Ontario) à la frontière entre le Canada et les États-Unis. Achevé en 1895, c'est le dernier élément du réseau de navigation reliant le fleuve Saint-Laurent au lac Supérieur via le lac Huron. C'était à l'époque la plus longue écluse du monde avec 274 m de long sur 18 de large, et la première à fonctionner électriquement grâce à sa propre centrale. Le canal a été reconnu formellement lieu historique national du Canada en 1987;http://commons.wikimedia.org/wiki/Special:FilePath/Sault_canal_NHS_adjusted.jpg?width=300
http://dbpedia.org/resource/Saunderstown,_Rhode_Island;Saunderstown Historic District;North Kingstown;1856;http://en.wikipedia.org/wiki/Saunderstown,_Rhode_Island;41.5078;-71.4244;Saunderstown est un village situé dans l’État de Rhode Island, aux États-Unis. Le peintre Gilbert Stuart et la nageuse Elizabeth Beisel y sont nés.;http://commons.wikimedia.org/wiki/Special:FilePath/SAUNDERSTOWN_HISTORIC_DISTRICT,_WASHINGTON_COUNTY_RI.jpg?width=300
http://dbpedia.org/resource/Scone_Palace;Scone Palace;Perth and Kinross;12ème siècle;http://en.wikipedia.org/wiki/Scone_Palace;56.4228;-3.43833;"Le Palais de Scone est un monument Classé en catégorie A situé à Scone, dans le comté de Perth en Écosse. Construit en grès rouge avec un toit crénelé, il est l'un des plus beaux exemples du style gothique géorgien tardif au Royaume-Uni . Lieu chargé d'histoire, Scone est à l'origine le site d'une église paléochrétienne, puis d'un prieuré augustinien. Au XIIe siècle, le prieuré de Scone obtient le statut d'abbaye et en conséquence une résidence abbatiale large est construite, nommée ""palais abbatial"" . C'est pour cette raison que la structure actuelle conserve le nom de ""Palais"". L'abbaye de Scone est gravement endommagée en 1559 pendant la Réforme écossaise après qu'une foule emmenée par le célèbre réformateur, John Knox, est venue à Scone depuis Dundee. Après avoir survécu à la Réforme, l'abbaye devient en 1600 une seigneurie laïque. Le palais abrite ainsi les comtes de Mansfield depuis plus de 400 ans. Au début du XIXe siècle, le palais est agrandi par l'architecte (en). En 1802, David William Murray, 3e comte de Mansfield , charge Atkinson d'agrandir le palais, en remaniant le palais de Scone de la fin du XVIe siècle. Le 3e comte charge Atkinson de mettre à jour l'ancien palais tout en conservant les caractéristiques des bâtiments abbatiaux gothiques médiévaux sur lesquels il a été construit, la plupart des travaux sont terminés en 1808. Les travaux d'aménagement paysager autour du Palais sont entrepris par John Claudius Loudon. Loudon avec Atkinson conçoit un paysage pour rester en accord avec l’architecture du palais, et mettre en évidence l'importance historique de Scone. D'autres travaux sont menés en 1842 pour préparer Scone Palace à la visite de la reine Victoria et du prince Albert. La grande majorité de ce travail concerne la décoration intérieure en plus de la fourniture d'eau courante, représentant un coût énorme pour le comte. De nombreux décors intérieurs originaux du début du XIXe siècle subsistent, notamment plusieurs plafonds richement sculptés et voûtés. Scone a été pendant près de 1000 ans le lieu du couronnement des rois écossais. Les souverains écossais devaient pour cela s'assoir sur la Pierre du destin, dont une réplique se trouve dans les jardins du palais. L'originale est désormais au château d'Édimbourg et sert toujours au couronnement des souverains britanniques. C'est un site d'une immense importance historique. Scone Palace est une attraction touristique renommée. Les State Rooms sont ouvertes chaque année d'avril à fin octobre. Il est possible pour les groupes d'organiser des visites pendant les mois d'hiver. Les jardins du palais sont également ouverts au public. Les jardins sont le lieu de création des sapins de Douglas, introduits par David Douglas. Un labyrinthe végétal en forme d'étoile s'y trouve également. Le palais accueille enfin plusieurs événements en plein air. 
* Vue de côté du Palais de Scone. 
* Vue trois quart arrière. 
* La chapelle du couronnement des rois d’Écosse. 
* Vue intérieur présentant le décor néo-gothique du château.";http://commons.wikimedia.org/wiki/Special:FilePath/Scone_Palace_Morris_edited.jpg?width=300
http://dbpedia.org/resource/Scord_of_Brouster;Scord of Brouster;Écosse;au Neolithique;http://en.wikipedia.org/wiki/Scord_of_Brouster;60.2488;-1.53938;"Scord of Brouster est un site archéologique du néolithique situé dans les Shetland, en Écosse. Il est l'un des plus anciens sites agricoles écossais. Daté d'environ 2 220 ans av. J-C, il comprend trois maisons, un cairn et plusieurs champs entourés de murs. 
* Portail de l’Écosse 
* Portail de l’archéologie";http://commons.wikimedia.org/wiki/Special:FilePath/Scord_of_Brouster_01.jpg?width=300
http://dbpedia.org/resource/Selamat_Datang_Monument;Selamat Datang Monument;Tanah Abang;1961;http://en.wikipedia.org/wiki/Selamat_Datang_Monument;-6.19498;106.823;Le monument Selamat Datang (« bienvenue » en indonésien) est situé à Tanah Abang, Jakarta-Centre. Créé par le sculpteur , il s'agit de l'un des points de vue historique de la capitale indonésienne.;http://commons.wikimedia.org/wiki/Special:FilePath/Bundaran_Hotel_Indonesia_Jakarta.jpg?width=300
http://dbpedia.org/resource/Pleasant_Hill,_Kentucky;Shakertown at Pleasant Hill Historic District;Kentucky;1805;http://en.wikipedia.org/wiki/Pleasant_Hill,_Kentucky;37.818;-84.7403;Pleasant Hill est un site historique situé au Kentucky. Pleasant Hill était le site de la communauté religieuse des Shakers entre 1805 et 1910.;http://commons.wikimedia.org/wiki/Special:FilePath/Shakertown_Trustees_House_2005-05-27.jpeg?width=300
http://dbpedia.org/resource/Historic_Centre_of_Sighișoara;Sighișoara Citadel;Roumanie;12ème siècle;http://en.wikipedia.org/wiki/Historic_Centre_of_Sighișoara;46.2178;24.7922;"Le centre historique de Sighișoara (Citadelle de Sighișoara) est le vieux centre historique de la ville de Sighișoara (allemand : Schäßburg, hongrois : Segesvár), en Roumanie, construit au XIIe siècle par les colons Saxons. Il s'agit d'une citadelle médiévale habitée qui, en 1999, a été désignée par l'UNESCO comme site du Patrimoine mondial pour ses 850 ans d'existence et pour l'histoire et la culture des Saxons de Transylvanie. Lieu de naissance de Vlad III l'Empaleur (en roumain Vlad Țepeș), Sighișoara accueille, chaque année, un festival médiéval où les arts et l'artisanat fusionnent avec la musique rock et des concerts. Comme ses grandes villes sœurs, Sibiu (Hermannstadt) et Brașov (Kronstadt), Sighișoara expose le patrimoine architectural et culturel germanique qui a été préservé, même au cours de la période Communiste. 
* La tour de l'Horloge, depuis la ville basse. 
* Vue de la ville depuis la tour de l'Horloge. 
* La tour de l'Horloge. 
* Le haut de la citadelle, depuis la tour de l'Horloge. 
* Sighișoara depuis les collines au sud-est.";http://commons.wikimedia.org/wiki/Special:FilePath/Sighisoara_-_Strada_Turnului.jpg?width=300
http://dbpedia.org/resource/Skull_Tower;Skull Tower;République socialiste de Serbie;1809;http://en.wikipedia.org/wiki/Skull_Tower;43.3122;21.9238;"Tour des crânes Cet article est une ébauche concernant la Serbie et l’histoire. Vous pouvez partager vos connaissances en l’améliorant (comment ?) selon les recommandations des projets correspondants. Ćele kulaЋеле КулаDétail de la Ćele kula Localisation sur la carte de Serbie Ćele kula (en serbe cyrillique : Ћеле Кула ; en turc : Kelle Kulesi) ou, en français, la tour des crânes, est un monument lié au premier soulèvement serbe contre les Ottomans. Il se trouve à Niš, dans la municipalité de Medijana et dans le district de Nišava, en Serbie, sur la route reliant la ville à Sofia et à Constantinople. Ce monument est inscrit sur la liste des monuments culturels d'importance exceptionnelle de la République de Serbie (identifiant no SK 218).";http://commons.wikimedia.org/wiki/Special:FilePath/Nis_skull_tower.jpg?width=300
