"building","name","wiki","lat","lon","height","date","abstract","photo"
"http://dbpedia.org/resource/Seat_of_the_European_Central_Bank","Siège de la Banque centrale européenne","http://en.wikipedia.org/wiki/Seat_of_the_European_Central_Bank",50.1094,8.7025,185.0,"October 2014","La Skytower est un gratte-ciel situé dans la ville allemande de Francfort-sur-le-Main. Il se trouve dans le quartier d'Ostend, sur la Sonnemannstraße. Achevé en 2014, il accueille le siège de la Banque centrale européenne.","http://commons.wikimedia.org/wiki/Special:FilePath/Frankfurt_EZB.Nordwest-2.20141228.jpg?width=300"
"http://dbpedia.org/resource/Aurora_Plaza","Aurora Plaza","http://en.wikipedia.org/wiki/Aurora_Plaza",31.2365,121.495,185.0,2003,"L' Aurora Plaza (震旦广场/震旦國際大厦) est un gratte-ciel de 185 mètres de hauteur construit de 2000 à 2003 à Shanghai dans le district de Pudong. Il abrite des bureaux sur 37 étages, pour une surface de plancher de 97 200 m2. L'architecte est l'agence d'architecture japonaise Nikken Sekkei","http://commons.wikimedia.org/wiki/Special:FilePath/AURORA_pudong,_shanghai.JPG?width=300"
"http://dbpedia.org/resource/Millennium_Tower_(San_Francisco)","Millennium Tower (San Francisco)","http://en.wikipedia.org/wiki/Millennium_Tower_(San_Francisco)",37.7904,-122.396,184.404,2009,"La Millennium Tower est un gratte-ciel situé à San Francisco, aux États-Unis. Elle a été achevée en 2009. Les observations des satellites Sentinel-1 montrent que cette tour s'enfonce de quelques centimètres par an. L'affaissement dépassant désormais les 40 cm depuis son achèvement, une controverse quant à l'origine de ce phénomène oppose le consortium ayant financé la tour (Millennium Partners) à la ville. Le porte-parole du consortium a en effet mis en cause la construction d'une station de métro comme source potentielle tandis que les autorités renvoient vers des lacunes de structure.","http://commons.wikimedia.org/wiki/Special:FilePath/Millennium_Tower.jpg?width=300"
"http://dbpedia.org/resource/Tour_Areva","Tour Areva","http://en.wikipedia.org/wiki/Tour_Areva",48.8922,2.24194,184.0,1974,"La tour Areva (anciennement tour Fiat jusqu'en 1995) ou tour CB1 est un gratte-ciel de bureaux situé dans le quartier d'affaires de La Défense, en France (précisément place , à Courbevoie), construit par les architectes américains Skidmore, Owings and Merril avec les architectes français Roger Saubot et Francois Jullien. Depuis début 2012, elle a été le siège social du groupe nucléaire Areva, jusqu'à la dissolution du groupe en 2018, puis celui des deux entreprises résultant de cette dissolution : Orano et Framatome. Orano prévoit de la quitter en 2019.","http://en.wikipedia.org/wiki/Special:FilePath/Areva1.jpg?width=300"
"http://dbpedia.org/resource/Ocean_Pointe","Ocean Pointe","http://en.wikipedia.org/wiki/Ocean_Pointe",22.3657,114.062,184.0,2001,"Ocean Pointe (縉皇居) est un gratte-ciel résidentiel de la ville nouvelle de , à Hong Kong. Construit de 1998 à 2001, il mesure 184 mètres de haut et compte 54 niveaux. L'immeuble a été conçu par l'agence de Hong Kong, DLN Architects.","http://commons.wikimedia.org/wiki/Special:FilePath/Shamtseng.jpg?width=300"
"http://dbpedia.org/resource/Acty_Shiodome","Acty Shiodome","http://en.wikipedia.org/wiki/Acty_Shiodome",35.6586,139.759,183.6,2004-02-28,"L'Acty Shiodome (アクティ汐留(ラ・トゥール汐留)) est un gratte-ciel construit à Tokyo de 2000 à 2004 dans le district de Minato-ku. Il mesure 190 mètres de hauteur. Il abrite des logements sur 56 étages. À sa construction c'était le plus haut immeuble résidentiel du Japon. Il a depuis été dépassé par d'autres immeubles résidentiel dont la X-Tower Osaka Bay à Osaka. Les architectes sont les agences Takenaka Corporation, Toshi Kiban Seibi Kodan et Company, LTD La surface de plancher de l'immeuble est de 87 814 m2 pour 768 logements. Les deux premiers étages sont occupés par des boutiques, et des locaux médicaux.Les appartements entre le 3° et le 44° étage sont des locations, les étages supérieurs correspondent à des copropriétés.","http://commons.wikimedia.org/wiki/Special:FilePath/ActyShiodome_Tokyo.JPG?width=300"
"http://dbpedia.org/resource/Cali_Tower","Tour de Cali","http://en.wikipedia.org/wiki/Cali_Tower",3.459,-76.529,183.5,1984,"La Tour de Cali (espagnol : Torre de Cali) est un gratte-ciel de 46 étages (183 mètres) dans le centre-ville de Cali, en Colombie.","http://commons.wikimedia.org/wiki/Special:FilePath/Torre_de_Cali_1.jpg?width=300"
"http://dbpedia.org/resource/U.S._Bank_Center_(Milwaukee)","U.S. Bank Center","http://en.wikipedia.org/wiki/U.S._Bank_Center_(Milwaukee)",43.0382,-87.9023,183.185,1973-09-04,"Le U.S. Bank Center est un gratte-ciel situé à Milwaukee dans le Wisconsin. C'est le plus haut gratte-ciel de la ville. Il portait les noms de First Wisconsin Center entre 1973 et 1992 et Firstar Center entre 1992 et 2002. 
* Portail des gratte-ciel 
* Portail de Milwaukee","http://commons.wikimedia.org/wiki/Special:FilePath/US_Bank_Center.jpg?width=300"
"http://dbpedia.org/resource/One_Boston_Place","One Boston Place","http://en.wikipedia.org/wiki/One_Boston_Place",42.3585,-71.0584,183.185,1970,"La One Boston Place est un gratte-ciel situé à Boston, dans le Massachusetts, au nord-est des États-Unis. Il a été construit en 1970 sur les plans du cabinet d'architectes Cabot, Cabot et Forbes. La tour de 183 mètres accueille les bureaux de plusieurs compagnies et comporte 41 étages. C'est le cinquième édifice le plus haut de Boston. L'édifice est devenu, avec le temps, un des principaux monuments de la ville.","http://commons.wikimedia.org/wiki/Special:FilePath/One_Boston_Place_(Boston)_Solarapex.JPG?width=300"
"http://dbpedia.org/resource/One_Prudential_Plaza","One Prudential Plaza","http://en.wikipedia.org/wiki/One_Prudential_Plaza",41.8849,-87.6233,183.185,1955,"Le One Prudential Plaza est un gratte-ciel situé à Chicago, dans l'Illinois. Cette structure construite en 1955 sert depuis de siège social pour la compagnie de prudence du Midwest.","http://commons.wikimedia.org/wiki/Special:FilePath/Prudential_Plaza,_Chicago,_Illinois,_Estados_Unidos,_2012-10-20,_DD_02.jpg?width=300"
"http://dbpedia.org/resource/Tower_42","Tower 42","http://en.wikipedia.org/wiki/Tower_42",51.5153,-0.0838889,183.0,1980,"Le gratte-ciel Tower 42 est le troisième bâtiment le plus élevé de la Cité de Londres et le 7e plus élevé de la ville de Londres. Construit pour la National Westminster Bank, ce gratte-ciel s'appelait NatWest Tower à l'origine. Vue depuis le dessus, la forme de la tour ressemble au logo de NatWest (trois chevrons assemblés en arrangement hexagonal). La tour, dessinée par l'architecte , se trouve au 25 Old Broad Street. Elle fut construite entre 1971 et 1979 et fut inaugurée en 1980, pour un coût total de 72 millions de £. Le sommet de la tour accueille un bar panoramique, le Vertigo 42.","http://commons.wikimedia.org/wiki/Special:FilePath/Tower_42_looking_north_from_Bishopsgate_2011-05-04.jpg?width=300"
"http://dbpedia.org/resource/101_California_Street","101 California Street","http://en.wikipedia.org/wiki/101_California_Street",37.7929,-122.398,183.0,1982,"Le 101 California Street est un gratte-ciel situé à San Francisco, aux États-Unis.","http://commons.wikimedia.org/wiki/Special:FilePath/101_California_Street.JPG?width=300"
"http://dbpedia.org/resource/50_Fremont_Center","50 Fremont Center","http://en.wikipedia.org/wiki/50_Fremont_Center",37.7905,-122.397,183.0,1985,"Le 50 Fremont Center est un gratte-ciel de San Francisco, aux États-Unis.","http://commons.wikimedia.org/wiki/Special:FilePath/50_Fremont.jpg?width=300"
"http://dbpedia.org/resource/One_North_Wacker","One North Wacker","http://en.wikipedia.org/wiki/One_North_Wacker",41.8822,-87.6362,183.0,2002,"Le One North Wacker, anciennement UBS tower est un gratte-ciel situé sur One North Wacker Drive à Chicago (Illinois, États-Unis). Composé de 50 étages, la construction de l'immeuble a débuté en 1999 et s'est terminée au printemps de 2002. Le One North Wacker a été conçu par Associates Lohan (maintenant Partenaires Goettsch) avec le promoteur de la Société John Buck pour répondre aux besoins des groupes tels qu'UBS Warburg, UBS PaineWebber, UBS Global Asset Management et UBS O'Connor dans un seul bâtiment.","http://commons.wikimedia.org/wiki/Special:FilePath/1_North_Wacker.jpg?width=300"
"http://dbpedia.org/resource/Nauru_House","Nauru House","http://en.wikipedia.org/wiki/Nauru_House",-37.8133,144.971,183.0,1977,"Le Nauru House est un gratte-ciel situé à Melbourne dans l'État de Victoria en Australie.","http://commons.wikimedia.org/wiki/Special:FilePath/Nauru_House_AON.jpg?width=300"
"http://dbpedia.org/resource/Vysotsky_(skyscraper)","Vysotsky Business Center","http://en.wikipedia.org/wiki/Vysotsky_(skyscraper)",56.8361,60.6146,182.93,2011,"Le Vysotsky Business Center ou Antey-3 est un gratte-ciel de bureaux de 188 mètres de hauteur construit à Iekaterinbourg de 2006 à 2011. C'est le plus haut immeuble de Russie en dehors de Moscou. L'immeuble comprend une surface de plancher de 108 470 m2 et dispose d'un hélipad pour l'atterrissage des hélicoptères.","http://commons.wikimedia.org/wiki/Special:FilePath/Ekat_vysotsky.JPG?width=300"
"http://dbpedia.org/resource/1500_Louisiana_Street","1500 Louisiana Street","http://en.wikipedia.org/wiki/1500_Louisiana_Street",29.7547,-95.3711,182.88,2002,"Le 1500 Louisiana Street est un gratte-ciel de bureaux de 183 mètres de hauteur, construit à Houston au Texas de 1999 à 2002. L'immeuble a été construit pour la société Enron mais cette entreprise n'a jamais occupé le bâtiment à la suite d'un énorme scandale. L'immeuble a été acheté en mars 2004 par la société Chevron-Texaco pour 230 millions de $. L'architecte de l'immeuble est Cesar Pelli.","http://commons.wikimedia.org/wiki/Special:FilePath/Enron_Complex.jpg?width=300"
"http://dbpedia.org/resource/One_International_Place","One International Place","http://en.wikipedia.org/wiki/One_International_Place",42.3558,-71.0521,182.88,1987,"Le One International Place est un gratte-ciel situé à Boston, dans le Massachusetts, aux États-Unis. Il est adjacent au Two International Place. 
* Portail des gratte-ciel 
* Portail de Boston","http://commons.wikimedia.org/wiki/Special:FilePath/Internationalplace.jpg?width=300"
"http://dbpedia.org/resource/Heller_International_Building","Heller International Building","http://en.wikipedia.org/wiki/Heller_International_Building",41.8808,-87.6406,182.88,1992,"Le Heller International Building est un gratte-ciel de 183 mètres de hauteur construit à Chicago aux États-Unis de 1990 à 1992.","http://commons.wikimedia.org/wiki/Special:FilePath/Heller_International_building_Chicago.jpg?width=300"
"http://dbpedia.org/resource/Chelsea_Tower","Chelsea Tower","http://en.wikipedia.org/wiki/Chelsea_Tower",25.2115,55.2743,182.0,2005,"La Chelsea Tower est un gratte-ciel de Dubaï achevé en 2005. La tour, situé sur la Sheikh Zayed Road, mesure 250 mètres de haut. Cet immeuble de 49 étages comprend un hôtel et des appartements résidentiels. Se situant au numéro 90 de la Sheikh Zayed Road, cet immeuble innovant se fait facilement remarquer par son unique flèche et ses raies blanches sur sa façade. Lorsqu'elle fut terminée en 2005, la Chelsea Tower était la cinquième plus grande construction de Dubaï, derrière l'Emirates Tower One (355 m), le Burj-Al-Arab (321 m), l'Emirates Tower Two (309 m), et la 21st Century Tower (269 m).","http://commons.wikimedia.org/wiki/Special:FilePath/Chelsea_Tower_2014.jpg?width=300"
"http://dbpedia.org/resource/Hearst_Tower_(Manhattan)","Hearst Tower (Charlotte)","http://en.wikipedia.org/wiki/Hearst_Tower_(Manhattan)",40.7666,-73.9836,181.966,1928,"La Hearst Tower est un gratte-ciel de bureaux de 201 mètres de hauteur et de 47 étages, construit à Charlotte en Caroline du Nord. La construction a duré de 1999 à 2002 et a coûté 200 millions de dollars. C'était actuellement le quatrième plus haut gratte-ciel de Charlotte.","http://commons.wikimedia.org/wiki/Special:FilePath/Hearstowernyc.JPG?width=300"
"http://dbpedia.org/resource/Hearst_Tower_(Manhattan)","Hearst Tower (Charlotte)","http://en.wikipedia.org/wiki/Hearst_Tower_(Manhattan)",40.7666,-73.9836,181.966,1928,"La Hearst Tower est un gratte-ciel de New York, situé au 300 West 57e Street, sur la Huitième Avenue. Le bâtiment est situé à proximité de Columbus Circle, et de Central Park d'où il est visible. La tour mesure 182 mètres, comporte 46 étages, et l'espace alloué aux bureaux atteint les 80 000 m2. Le bâtiment abrite le siège de la Hearst Corporation, qui réunit pour la première fois l'ensemble de ses publications dans un même édifice. Parmi ces publications, on retrouve Esquire, Cosmopolitan, Good Housekeeping, et le San Francisco Chronicle. La position de la Hearst Tower à la limite du quartier des gratte-ciel et sa spécificité d'appartenir un groupe historique du journalisme et non à un investisseur a amorcé la constitution d'un pôle dans le secteur concentrant des entreprises consacrées aux médias.Les employés de la compagnie ont emménagé dans la tour en mai 2006.","http://commons.wikimedia.org/wiki/Special:FilePath/Hearstowernyc.JPG?width=300"
"http://dbpedia.org/resource/Hearst_Tower_(Manhattan)","Hearst Tower (New York)","http://en.wikipedia.org/wiki/Hearst_Tower_(Manhattan)",40.7666,-73.9836,181.966,1928,"La Hearst Tower est un gratte-ciel de bureaux de 201 mètres de hauteur et de 47 étages, construit à Charlotte en Caroline du Nord. La construction a duré de 1999 à 2002 et a coûté 200 millions de dollars. C'était actuellement le quatrième plus haut gratte-ciel de Charlotte.","http://commons.wikimedia.org/wiki/Special:FilePath/Hearstowernyc.JPG?width=300"
"http://dbpedia.org/resource/Hearst_Tower_(Manhattan)","Hearst Tower (New York)","http://en.wikipedia.org/wiki/Hearst_Tower_(Manhattan)",40.7666,-73.9836,181.966,1928,"La Hearst Tower est un gratte-ciel de New York, situé au 300 West 57e Street, sur la Huitième Avenue. Le bâtiment est situé à proximité de Columbus Circle, et de Central Park d'où il est visible. La tour mesure 182 mètres, comporte 46 étages, et l'espace alloué aux bureaux atteint les 80 000 m2. Le bâtiment abrite le siège de la Hearst Corporation, qui réunit pour la première fois l'ensemble de ses publications dans un même édifice. Parmi ces publications, on retrouve Esquire, Cosmopolitan, Good Housekeeping, et le San Francisco Chronicle. La position de la Hearst Tower à la limite du quartier des gratte-ciel et sa spécificité d'appartenir un groupe historique du journalisme et non à un investisseur a amorcé la constitution d'un pôle dans le secteur concentrant des entreprises consacrées aux médias.Les employés de la compagnie ont emménagé dans la tour en mai 2006.","http://commons.wikimedia.org/wiki/Special:FilePath/Hearstowernyc.JPG?width=300"
"http://dbpedia.org/resource/Hearst_Tower_(Manhattan)","Hearst Tower (Charlotte)","http://en.wikipedia.org/wiki/Hearst_Tower_(Manhattan)",40.7666,-73.9836,181.966,2006,"La Hearst Tower est un gratte-ciel de bureaux de 201 mètres de hauteur et de 47 étages, construit à Charlotte en Caroline du Nord. La construction a duré de 1999 à 2002 et a coûté 200 millions de dollars. C'était actuellement le quatrième plus haut gratte-ciel de Charlotte.","http://commons.wikimedia.org/wiki/Special:FilePath/Hearstowernyc.JPG?width=300"
"http://dbpedia.org/resource/Hearst_Tower_(Manhattan)","Hearst Tower (Charlotte)","http://en.wikipedia.org/wiki/Hearst_Tower_(Manhattan)",40.7666,-73.9836,181.966,2006,"La Hearst Tower est un gratte-ciel de New York, situé au 300 West 57e Street, sur la Huitième Avenue. Le bâtiment est situé à proximité de Columbus Circle, et de Central Park d'où il est visible. La tour mesure 182 mètres, comporte 46 étages, et l'espace alloué aux bureaux atteint les 80 000 m2. Le bâtiment abrite le siège de la Hearst Corporation, qui réunit pour la première fois l'ensemble de ses publications dans un même édifice. Parmi ces publications, on retrouve Esquire, Cosmopolitan, Good Housekeeping, et le San Francisco Chronicle. La position de la Hearst Tower à la limite du quartier des gratte-ciel et sa spécificité d'appartenir un groupe historique du journalisme et non à un investisseur a amorcé la constitution d'un pôle dans le secteur concentrant des entreprises consacrées aux médias.Les employés de la compagnie ont emménagé dans la tour en mai 2006.","http://commons.wikimedia.org/wiki/Special:FilePath/Hearstowernyc.JPG?width=300"
"http://dbpedia.org/resource/Hearst_Tower_(Manhattan)","Hearst Tower (New York)","http://en.wikipedia.org/wiki/Hearst_Tower_(Manhattan)",40.7666,-73.9836,181.966,2006,"La Hearst Tower est un gratte-ciel de bureaux de 201 mètres de hauteur et de 47 étages, construit à Charlotte en Caroline du Nord. La construction a duré de 1999 à 2002 et a coûté 200 millions de dollars. C'était actuellement le quatrième plus haut gratte-ciel de Charlotte.","http://commons.wikimedia.org/wiki/Special:FilePath/Hearstowernyc.JPG?width=300"
"http://dbpedia.org/resource/Hearst_Tower_(Manhattan)","Hearst Tower (New York)","http://en.wikipedia.org/wiki/Hearst_Tower_(Manhattan)",40.7666,-73.9836,181.966,2006,"La Hearst Tower est un gratte-ciel de New York, situé au 300 West 57e Street, sur la Huitième Avenue. Le bâtiment est situé à proximité de Columbus Circle, et de Central Park d'où il est visible. La tour mesure 182 mètres, comporte 46 étages, et l'espace alloué aux bureaux atteint les 80 000 m2. Le bâtiment abrite le siège de la Hearst Corporation, qui réunit pour la première fois l'ensemble de ses publications dans un même édifice. Parmi ces publications, on retrouve Esquire, Cosmopolitan, Good Housekeeping, et le San Francisco Chronicle. La position de la Hearst Tower à la limite du quartier des gratte-ciel et sa spécificité d'appartenir un groupe historique du journalisme et non à un investisseur a amorcé la constitution d'un pôle dans le secteur concentrant des entreprises consacrées aux médias.Les employés de la compagnie ont emménagé dans la tour en mai 2006.","http://commons.wikimedia.org/wiki/Special:FilePath/Hearstowernyc.JPG?width=300"
"http://dbpedia.org/resource/Planet_Godrej","Planet Godrej","http://en.wikipedia.org/wiki/Planet_Godrej",18.9808,72.83,181.0,2009,"Le Planet Godrej est un gratte-ciel de 181 mètres de hauteur construit à Bombay de 2006 à 2009. Il abrite des logements.À son achèvement en 2009 c'était le plus haut gratte-ciel de Bombay et de l'Inde. C'est l'un des rares gratte-ciel de la planète en forme d'arc de cercle. L'immeuble comprend 5 ailes; Terra, Aqua, Electra, Strata, Celesta. L'architecte est l'agence singapourienne DP Architects.","http://commons.wikimedia.org/wiki/Special:FilePath/Planet_Godrej.jpg?width=300"
"http://dbpedia.org/resource/Sevilla_Tower","Tour Sevilla","http://en.wikipedia.org/wiki/Sevilla_Tower",37.3919,-6.00972,180.5,2015,"La Tour Sevilla est le premier gratte-ciel de Séville, en Espagne inauguré en 2016.","http://commons.wikimedia.org/wiki/Special:FilePath/Torre_Sevilla_abril_2015.jpg?width=300"
"http://dbpedia.org/resource/1211_Avenue_of_the_Americas","News Corp. Building","http://en.wikipedia.org/wiki/1211_Avenue_of_the_Americas",40.7585,-73.9818,180.442,1971,"Le 1211 Avenue of the Americas, également connu sous le nom de News Corp. Building, est un immeuble situé dans le quartier de Midtown, dans la ville de New York, aux États-Unis. Il se trouve sur la sixième avenue, qui porte aussi le nom d'Avenue of the Americas. Achevé en 1973 et baptisé à l'origine Celanese Building, il a été construit dans le cadre de travaux de développement du Rockefeller Center débuté dans les années 1950 avec la construction du Time-Life Building. Il fait partie des XYZ Buildings, un ensemble de trois tours de même style architectural. Les plans ont été conçus par les bureaux Harrison, Abramovitz & Harris et The Associated Architects. L'immeuble est le siège social de Fox Entertainment Group (News Corporation). Les trois lettres XYZ correspondent à la taille croissante des trois gratte-ciels. L'Exxon Building correspond au X, et mesure 229 mètres pour 54 étages, bien qu'il ne fut que le second construit en 1971. Le bâtiment Y est le McGraw-Hill Building, construit en 1969 et qui mesure 206 mètres, et le Z est le Celanese Building, qui culmine à 180 mètres et possède 45 étages","http://commons.wikimedia.org/wiki/Special:FilePath/1211_Avenue_of_the_Americas.jpg?width=300"
"http://dbpedia.org/resource/Millennium_Tower_(San_Francisco)","Millennium Tower (San Francisco)","http://en.wikipedia.org/wiki/Millennium_Tower_(San_Francisco)",37.7904,-122.396,180.442,2009,"La Millennium Tower est un gratte-ciel situé à San Francisco, aux États-Unis. Elle a été achevée en 2009. Les observations des satellites Sentinel-1 montrent que cette tour s'enfonce de quelques centimètres par an. L'affaissement dépassant désormais les 40 cm depuis son achèvement, une controverse quant à l'origine de ce phénomène oppose le consortium ayant financé la tour (Millennium Partners) à la ville. Le porte-parole du consortium a en effet mis en cause la construction d'une station de métro comme source potentielle tandis que les autorités renvoient vers des lacunes de structure.","http://commons.wikimedia.org/wiki/Special:FilePath/Millennium_Tower.jpg?width=300"
"http://dbpedia.org/resource/Royal_Bank_Plaza","Royal Bank Plaza","http://en.wikipedia.org/wiki/Royal_Bank_Plaza",43.6465,-79.3801,180.0,"North Tower: 1976","Le Royal Bank Plaza est un ensemble de deux gratte-ciel à Toronto. Il a été bâti en 1976 et est l'œuvre du cabinet d'architectes Webb Zerafa Menkes Housden Partnership. Sa tour sud culmine à 180 mètres, et compte 41 étages, faisant de ce bâtiment le 10e plus haut de la ville, après la (183 mètres, 56 étages) appartenant au complexe TD Tower, et avant le One King Street West (176,2 mètres, 51 étages). Sa tour nord mesure 114 mètres, et compte 26 étages. Sans être le siège de la Banque royale du Canada (qui se trouve à Montréal), d'où il tire son nom, il abrite ses principaux bureaux dans le pays.","http://commons.wikimedia.org/wiki/Special:FilePath/Royal_Bank_Plaza_from_north-east.jpg?width=300"
"http://dbpedia.org/resource/Royal_Bank_Plaza","Royal Bank Plaza","http://en.wikipedia.org/wiki/Royal_Bank_Plaza",43.6465,-79.3801,180.0,"South Tower: 1979","Le Royal Bank Plaza est un ensemble de deux gratte-ciel à Toronto. Il a été bâti en 1976 et est l'œuvre du cabinet d'architectes Webb Zerafa Menkes Housden Partnership. Sa tour sud culmine à 180 mètres, et compte 41 étages, faisant de ce bâtiment le 10e plus haut de la ville, après la (183 mètres, 56 étages) appartenant au complexe TD Tower, et avant le One King Street West (176,2 mètres, 51 étages). Sa tour nord mesure 114 mètres, et compte 26 étages. Sans être le siège de la Banque royale du Canada (qui se trouve à Montréal), d'où il tire son nom, il abrite ses principaux bureaux dans le pays.","http://commons.wikimedia.org/wiki/Special:FilePath/Royal_Bank_Plaza_from_north-east.jpg?width=300"
"http://dbpedia.org/resource/30_St_Mary_Axe","30 St Mary Axe","http://en.wikipedia.org/wiki/30_St_Mary_Axe",51.5144,-0.0802778,180.0,2003,"Le 30 St Mary Axe (ou Swiss Re Building) est une construction située dans le quartier d’affaires de la City de Londres en Angleterre. En référence à sa forme, les Londoniens ont pris l'habitude de l'appeler the Gherkin (le « cornichon »).","http://commons.wikimedia.org/wiki/Special:FilePath/30_St_Mary_Axe_from_Leadenhall_Street.jpg?width=300"
"http://dbpedia.org/resource/Shibuya_Hikarie","Shibuya Hikarie","http://en.wikipedia.org/wiki/Shibuya_Hikarie",35.6589,139.703,180.0,2012,"Le Shibuya Hikarie ( en Japonais : 渋 谷 ヒ カ リ エ) est un gratte-ciel et un complexe commercial de l'entreprise Tokyu achevé en 2012 et situé dans le quartier commerçant de Shibuya à Tokyo, au Japon. Le Shibuya Hikarie mesure 183 mètres de haut (599 ft). En 2021 il est à égalité avec le 52e plus haut gratte-ciel du Japon et le 37e bâtiment le plus haut de Tokyo. Le Shibuya Hikarie utilise énormément l'éclairage des LED et combine shopping / restauration / divertissement de manière similaire au projet Roppongi Hills . Son importance est en partie due à sa proximité immédiate à la gare de Shibuya , à laquelle il est relié à la fois par une passerelle au 2e étage et une passerelle souterraine. Bien qu'il n'ait pas encore la même importance culturelle que la tour 109 , c'est une destination de choix pour les commerces et les bureaux. Les étages d'accès public (étages 1 à 11) sont marqués par des parois en verre, permettant une vue sur Shibuya et Tokyo. Le Shibuya Hikarie propose des ventes au détail et un espace événementiel jusqu'au 11e étage, auquel point l'accès est contrôlé au théâtre (11-16) et aux bureaux privés (17-34). Les clients incluent certaines entreprises comme KDDI et un certain nombre de sièges sociaux pour les médias.","http://commons.wikimedia.org/wiki/Special:FilePath/Shibuya_Hikarie.jpg?width=300"
"http://dbpedia.org/resource/NEC_Supertower","NEC Supertower","http://en.wikipedia.org/wiki/NEC_Supertower",35.6494,139.748,180.0,1990,"La NEC Supertower est un gratte-ciel de bureaux construit à Tokyo en 1990. À l'époque de sa construction c'était l'un des plus hauts gratte-ciel de Tokyo et du Japon. La surface de plancher de l'immeuble est de 145 161 m2 ce qui est considérable pour un gratte-ciel. L'immeuble a été conçu par la plus grande agence d'architecture du Japon Nikken Sekkei. Il abrite le quartier général de la société d'informatique NEC. C'est l'un des gratte-ciel le plus célèbre de Tokyo.","http://commons.wikimedia.org/wiki/Special:FilePath/NEC_Super_Tower.jpg?width=300"
"http://dbpedia.org/resource/Warsaw_Spire","Warsaw Spire","http://en.wikipedia.org/wiki/Warsaw_Spire",52.2331,20.9847,180.0,2016,"Warsaw Spire est un immeuble de bureaux édifié à Varsovie, en Pologne. Il est situé dans l'arrondissement de Wola, place de l'Europe. Trois bâtiments composent cet ensemble immobilier réalisé par la société belge Ghelamco : une tour de 180 m (220 m avec les flèches) et deux bâtiments latéraux de 55 m. La surface utile totale avoisine les 100 000 m2 répartis en espaces de bureaux, de services et de commerces. Sa mise en service est achevée en mai 2016.","http://commons.wikimedia.org/wiki/Special:FilePath/Warsaw_Spire_February_2016.jpg?width=300"
"http://dbpedia.org/resource/Erastus_Corning_Tower","Erastus Corning Tower","http://en.wikipedia.org/wiki/Erastus_Corning_Tower",42.649,-73.7598,179.527,1973,"L'Erastus Corning Tower, aussi connue sous le nom de Mayor Erastus Corning 2nd Tower ou plus simplement de Corning Tower, est un gratte-ciel situé dans le quartier d'affaires d'Albany dans l'état de New York. Il culmine à 180 mètres pour 42 étages et a été construit en 1973.","http://commons.wikimedia.org/wiki/Special:FilePath/CorningTowerPanorama.jpg?width=300"
"http://dbpedia.org/resource/Absolute_World","Absolute World","http://en.wikipedia.org/wiki/Absolute_World",43.595,-79.634,179.5,2007,"Absolute World sont deux gratte-ciels résidentiels réalisés par et MAD Architects, dans la ville de Mississauga, dans la banlieue de Toronto, au Canada. Les deux constructions font partie du complexe Absolute City Centre, qui au total comprend cinq gratte-ciels. Les tours possèdent 56 et 50 étages, leur hauteur est de 179,5 mètres (589 pieds) pour la plus haute et de 161,2 mètres (529 pieds) pour la moins élevée. Elles sont surnommées les Marilyn Towers en raison de leur forme tordue. Elles ont été conçues par le cabinet d'architecture chinoise MAD. En septembre 2013, les deux immeubles ont reçu une récompense l'Emporis Skyscraper Award, pour l'année 2012, en raison de leur formes originales et de l'exploit technique que constitue leur construction.","http://commons.wikimedia.org/wiki/Special:FilePath/AbsoluteWorld070915a.jpg?width=300"
"http://dbpedia.org/resource/Tour_CB21","Tour CB21","http://en.wikipedia.org/wiki/Tour_CB21",48.8889,2.24981,179.0,1974,"La tour CB21 ancienne tour Gan (de 1974 à 2009) est un immeuble de bureaux propriété de la société Covivio situé au 16 place de l'Iris à Courbevoie dans le quartier d'affaires de La Défense près de Paris, en France. Cette tour a fait l'objet d'une restructuration de janvier 2009 à août 2010 et est principalement occupée par Suez et ses filiales. Le tiers inférieur de la tour étant occupé par diverses sociétés dont AIG, Groupon, Nokia, HERE, Informatica, Verizon, WANO Paris Centre et d'autres.","http://en.wikipedia.org/wiki/Special:FilePath/TourGan.jpg?width=300"
"http://dbpedia.org/resource/The_Clare","The Clare","http://en.wikipedia.org/wiki/The_Clare",41.8973,-87.6263,179.0,2009,"The Clare (anciennement The Clare at Water Tower) est un gratte-ciel résidentiel de la ville de Chicago, dans l'État de l'Illinois aux États-Unis. Situé dans le secteur de Near North Side, juste au nord du secteur financier du Loop, l'immeuble mesure 179 mètres de haut pour 52 étages. L'immeuble a été conçu par la firme d'architectes Perkins+Will.","http://commons.wikimedia.org/wiki/Special:FilePath/The-clare.jpg?width=300"
"http://dbpedia.org/resource/Pacific_Plaza_Towers","Pacific Plaza Towers","http://en.wikipedia.org/wiki/Pacific_Plaza_Towers",14.5477,121.045,179.0,2000,"Les Pacific Plaza Towers sont des tours jumelles de 179 mètres de hauteur construites en 1999 à Taguig, dans l'agglomération de Manille, aux Philippines. Elles abritent des logements sur 52 étages. Elles font partie du complexe appelé ""Fort Bonifacio"" qui comprend un autre gratte-ciel, le One McKinley Place. Les architectes sont l'agence américaine Arquitectonica et l'agence des Philippines Recio Casas Le propriétaire est la société Pacific Plaza Towers Inc.","http://commons.wikimedia.org/wiki/Special:FilePath/Pacific_Plaza_manila.jpg?width=300"
