"bridge","name","length","span","date","wiki","lat","lon","abstract","photo"
"http://dbpedia.org/resource/Woodrow_Wilson_Bridge","Woodrow Wilson Bridge","2.0531328",,2006-01-01,"http://en.wikipedia.org/wiki/Woodrow_Wilson_Bridge",38.7934,-77.0317,"Le Woodrow Wilson Memorial Bridge (aussi connu comme le Wilson Bridge) est un pont basculant qui traverse le Potomac entre la ville indépendante d'Alexandria et la localité d'Oxon Hill.","http://commons.wikimedia.org/wiki/Special:FilePath/2007_04_25_-_WWB_44.JPG?width=300"
"http://dbpedia.org/resource/Woodrow_Wilson_Bridge","Woodrow Wilson Bridge","2.0531328",,2008-01-01,"http://en.wikipedia.org/wiki/Woodrow_Wilson_Bridge",38.7934,-77.0317,"Le Woodrow Wilson Memorial Bridge (aussi connu comme le Wilson Bridge) est un pont basculant qui traverse le Potomac entre la ville indépendante d'Alexandria et la localité d'Oxon Hill.","http://commons.wikimedia.org/wiki/Special:FilePath/2007_04_25_-_WWB_44.JPG?width=300"
"http://dbpedia.org/resource/Palace_Bridge","Pont du Palais","0.2601",,1916-01-01,"http://en.wikipedia.org/wiki/Palace_Bridge",59.9412,30.3081,"Le pont du Palais (en russe : Дворцо́вый мост, Dvortsoviy Most) est un pont sur la Neva de Saint-Pétersbourg. C'est un des principaux symboles et attractions touristiques de la ville, et il constitue une des artères principales de la ville de Saint-Pétersbourg. Le pont est situé dans la partie centrale de la ville et relie la place du Palais où se trouve l'Amirauté avec l'île Vassilievski. Il a 250 mètres de longueur avec une largeur de 27 mètres.","http://commons.wikimedia.org/wiki/Special:FilePath/Dvortsoviy_bridge_04.JPG?width=300"
"http://dbpedia.org/resource/West_Liberty_Covered_Bridge","Pont couvert de West Liberty","0.0054864",,2011-01-01,"http://en.wikipedia.org/wiki/West_Liberty_Covered_Bridge",41.7991,-80.9485,"Le pont couvert de West Liberty est un pont couvert qui porte la West Liberty Street d'un côté à l'autre de la à Geneva, dans le comté d'Ashtabula, en Ohio. Avec ses 5,5 m de longueur, il est considéré comme le pont couvert le plus court des États-Unis. Faisant partie d'un des 17 ponts couverts encore en service dans le comté, il est conçu par John Smolen, ingénieur local et concepteur du pont couvert le plus long du pays, le (en), situé dans le même comté.","http://commons.wikimedia.org/wiki/Special:FilePath/West_Liberty_Covered_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Saigon_Bridge","Pont de Saïgon","1.01",,1961-01-01,"http://en.wikipedia.org/wiki/Saigon_Bridge",10.7989,106.727,"Le pont de Saïgon (vietnamien : Cầu Sài Gòn) est un pont qui franchit la rivière de Saïgon, entre le quartier Binh Thanh et le 2e arrondissement d'Hô Chi Minh-Ville au Viêt Nam.","http://commons.wikimedia.org/wiki/Special:FilePath/Cầu_Sài_Gòn.jpg?width=300"
"http://dbpedia.org/resource/Samuel_Beckett_Bridge","Pont Samuel Beckett","0.12",,2009-01-01,"http://en.wikipedia.org/wiki/Samuel_Beckett_Bridge",53.347,-6.2413,"Le Pont Samuel Beckett (en anglais Samuel Beckett Bridge), à Dublin en Irlande, visant à relier Macken Street au sud de la rivière en 1993.","http://commons.wikimedia.org/wiki/Special:FilePath/The_Samuel_Beckett_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Fades_viaduct","Viaduc des Fades","0.47025",,1909-01-01,"http://en.wikipedia.org/wiki/Fades_viaduct",45.9714,2.80306,"Le viaduc des Fades est un viaduc ferroviaire français lancé au-dessus de la Sioule, entre les communes de Sauret-Besserve (canton de Saint-Eloy-les-Mines), au nord, et des Ancizes-Comps (canton de Saint-Georges-de-Mons), au sud, dans le département du Puy-de-Dôme (région Auvergne-Rhône-Alpes). Cet ouvrage d'art livre passage à la ligne de chemin de fer de Lapeyrouse à Volvic (tronçon de la relation de Clermont-Ferrand à Montluçon-Ville, via le plateau des Combrailles), dont l’exploitation a été suspendue le 9 décembre 2007 par la direction régionale de la SNCF pour raisons de sécurité, son mauvais état résultant de son manque d’entretien.","http://commons.wikimedia.org/wiki/Special:FilePath/Viaduc_des_Fades.jpg?width=300"
"http://dbpedia.org/resource/Passerelle_Léopold-Sédar-Senghor","Passerelle Léopold-Sédar-Senghor","0.106",,1999-01-01,"http://en.wikipedia.org/wiki/Passerelle_Léopold-Sédar-Senghor",48.8619,2.32472,"La passerelle Léopold-Sédar-Senghor, anciennement passerelle Solférino, est un pont piéton traversant la Seine à Paris, pour relier le port de Solférino (7e arrondissement) au port des Tuileries (1er arrondissement).","http://commons.wikimedia.org/wiki/Special:FilePath/France_Paris_Passerelle_Solferino_02.JPG?width=300"
"http://dbpedia.org/resource/Teglværksbroen","Teglværksbroen","0.097",,2011-01-01,"http://en.wikipedia.org/wiki/Teglværksbroen",55.6475,12.5503,"Teglværksbroen est un pont pour les voitures, les vélos et les piétons située à Copenhague. Il est construit en 2011. 
* Portail des ponts 
* Portail de Copenhague","http://commons.wikimedia.org/wiki/Special:FilePath/Teglværksbroen.jpg?width=300"
"http://dbpedia.org/resource/Vauxhall_Bridge","Vauxhall Bridge","0.2465832",,1906-01-01,"http://en.wikipedia.org/wiki/Vauxhall_Bridge",51.4875,-0.126944,"Vauxhall Bridge est un pont de la ville de Londres traversant la Tamise. Le pont se situe dans le centre de la ville et relie les quartiers de Westminster et Pimlico sur la rive nord à celui de Vauxhall sur la rive sud. Il se situe entre Grosvenor Bridge à l'ouest et Lambeth Bridge à l'est. Il est le deuxième pont sur le site, remplaçant un pont plus vieux. Le vieux pont de Vauxhall fut le premier pont en fonte franchissant la Tamise. Le projet d'origine, dû à Bentham, prévoyait un pont à neuf arches entièrement en métal ; par doute sur la qualité du matériau, les autorités ont tranché pour un arc en fonte sur piles en maçonnerie, projet dû à James Walker. Le pont fut inauguré en mai 1813, et devint libre de péages en 1877. Vers la fin du XIXe siècle, le vieux pont devint plus fragile et, en 1889, London County Council reçut permission par le gouvernement pour remplacer le pont. En 1898, le pont originel fut démoli et la construction du nouveau pont de Vauxhall commença, avec la provision d'une passerelle temporaire pour les piétons durant la construction. Cinq ans plus tard qu'anticipé, le pont actuel fut ouvert par le Prince de Galles (le futur roi George V) le 26 mai 1906. Le pont est unique en Londres en ayant les statues sur ses faces, qui se trouvent sur les culées. Sculptées par Frederick Pomeroy et Alfred Drury, il y a huit statues en tout. Elles représentent : En aval : L'Agriculture, L'Architecture, La Science de l'Ingénieur et La Poterie (par Drury). En amont : La Science, Les Arts, Le Gouvernement Local et L'Éducation (par Pomeroy). 
* Portail de Londres 
* Portail des ponts","http://commons.wikimedia.org/wiki/Special:FilePath/Vauxhall_Bridge_2009.jpg?width=300"
"http://dbpedia.org/resource/Victory_Bridge,_Yerevan","Pont de la Victoire","0.2",,1945-01-01,"http://en.wikipedia.org/wiki/Victory_Bridge,_Yerevan",40.175,44.4994,"Le pont de la Victoire (en arménien Հաղթանակի կամուրջ, Haghtanaki Gamourtch) franchit les gorges de la rivière Hrazdan à Erevan, la capitale de l'Arménie.","http://commons.wikimedia.org/wiki/Special:FilePath/Haghtanak_bridge.JPG?width=300"
"http://dbpedia.org/resource/Virginia_Dare_Memorial_Bridge","Virginia Dare Memorial Bridge","8.40681072",,2002-01-01,"http://en.wikipedia.org/wiki/Virginia_Dare_Memorial_Bridge",35.887,-75.7325,"Le Virginia Dare Memorial Bridge est un pont américain dans le comté de Dare, en Caroline du Nord. Ce pont routier permet à l'U.S. Route 64 de franchir le entre le continent et l'île Roanoke. Ouvert le 16 août 2002, il est nommé en l'honneur de Virginia Dare.","http://commons.wikimedia.org/wiki/Special:FilePath/USA_0412_OuterBanks.jpg?width=300"
"http://dbpedia.org/resource/West_Montrose_Covered_Bridge","Pont de West Montrose","0.062484",,1881-01-01,"http://en.wikipedia.org/wiki/West_Montrose_Covered_Bridge",43.5855,-80.4814,"Le pont de West Montrose (en anglais West Montrose Covered Bridge, surnommé « Kissing Bridge ») est un pont couvert situé à (en) en Ontario. D'une longueur de 60 m, il a été construit en bois en 1880, mais des modifications ont dû être faites depuis pour le renforcer. Il a été inscrit au répertoire canadien en 2007. 
* Le pont en 2011 
* Vue intérieure en 2007","http://commons.wikimedia.org/wiki/Special:FilePath/2007.05.24_17_Covered_bridge_West_Montrose_Ontario.jpg?width=300"
"http://dbpedia.org/resource/Bordeleau_Bridge","Pont Bordeleau","0.032",,1932-01-01,"http://en.wikipedia.org/wiki/Bordeleau_Bridge",46.6734,-72.5576,"Le pont Bordeleau est un pont couvert de type Town élaboré situé à Saint-Séverin au Québec, Canada. Il a une seule travée de 32 m de long et a une hauteur libre de 3,5 m.","http://commons.wikimedia.org/wiki/Special:FilePath/Pont_Bordeleau_vue_de_l'ouest.JPG?width=300"
"http://dbpedia.org/resource/Terzijski_Bridge","Pont des Tailleurs","0.19",,0015-01-01,"http://en.wikipedia.org/wiki/Terzijski_Bridge",42.3594,20.5092,"Le pont des Tailleurs (en albanais : Ura e Terzive ; en serbe cyrillique : Терзијски мост ; en serbe latin : Terzijski most ; en turc : Terzi Köprüsü) est situé au Kosovo sur le territoire du village de Bishtrazhin/Bistražin, près de la ville de Gjakovë/Đakovica. Il a été construit à la fin du XVe siècle. Considéré comme un exemple caractéristique des ponts ottomans, il est inscrit sur la liste des monuments culturels d'importance exceptionnelle de la République de Serbie. Le pont traverse la rivière / ; son apparence actuelle date du XVIIIe siècle. Il doit son nom à la guilde des tailleurs de pierre de Gjakovë/Đakovica. Il a été restauré entre 1982 et 1984.","http://commons.wikimedia.org/wiki/Special:FilePath/Terzijski_Most.JPG?width=300"
"http://dbpedia.org/resource/Flour_Bridge","Pont de Farine","0.0225",,1931-01-01,"http://en.wikipedia.org/wiki/Flour_Bridge",59.9311,30.321,"Le pont de Farine (Мучной мост) est un passerelle piétonnière qui enjambe le canal Griboïedov à Saint-Pétersbourg. Son nom provient des entrepôts de farine qui se trouvaient à proximité au XVIIIe siècle et qui donnèrent son nom à l'allée de Farine, adjacente. Il mesure 22,5m de long sur 2,3m de large.","http://commons.wikimedia.org/wiki/Special:FilePath/Muchnoi_bridge_St_Petersburg.jpg?width=300"
"http://dbpedia.org/resource/Assut_de_l'Or_Bridge","Pont de l'Assut de l'Or","0.18",,2008-01-01,"http://en.wikipedia.org/wiki/Assut_de_l'Or_Bridge",39.4548,-0.349639,"Le Pont de l'Assut de l'Or ou Pont de la Serradora est un pont de Valence qui enjambe le fleuve Turia entre, à l'est, la Cité des arts et des sciences et, à l'ouest, l'Ágora, tous trois étant des réalisations de l'architecte valencien Santiago Calatrava Valls. Le pont a été inauguré le 12 décembre 2008. Avec ses 123 mètres, c'est le plus haut monument de la ville. Le pont, blanc comme toutes les autres réalisations de l'architecte, adopte la forme d'une harpe dont les 29 câbles supportent le tablier.","http://en.wikipedia.org/wiki/Special:FilePath/Ágora,_Ciudad_de_las_Artes_y_las_Ciencias,_Valencia,_España,_2014-06-29,_DD_58_Edit.jpg?width=300"
"http://dbpedia.org/resource/Holzbrücke_Bad_Säckingen","Pont couvert de Bad Säckingen","0.2037",,1272-01-01,"http://en.wikipedia.org/wiki/Holzbrücke_Bad_Säckingen",47.5514,7.95139,"Le pont couvert de Bad Säckingen (en allemand : Holzbrücke Bad Säckingen) est un pont couvert en bois, sur le Rhin. Il relie la ville allemande de Bad Säckingen avec la commune de Stein en Suisse. Avec ses 203,7 mètres (206,5 mètres avec des avant-toits), il est le plus long pont couvert en bois d'Europe. La ville de Bad Säckingen a prélevé un péage pour sa traversée de 1416 à 1869. Depuis 1979, il ne sert plus qu'au passage des piétons et des cyclistes.","http://commons.wikimedia.org/wiki/Special:FilePath/Holzbrücke_Bad_Säckingen_↔_Stein_AG,_Schweizer_Seite_2012.JPG?width=300"
"http://dbpedia.org/resource/Hong_Kong–Zhuhai–Macau_Bridge","Pont Hong Kong-Zhuhai-Macao","55.0",,2018-01-01,"http://en.wikipedia.org/wiki/Hong_Kong–Zhuhai–Macau_Bridge",22.2831,113.781,"Le pont Hong Kong-Zhuhai-Macao (chinois simplifié : 港珠澳大桥 ; chinois traditionnel : 港珠澳大橋 ; pinyin : Gǎngzhūào Dàqiáo, (en) Hong Kong – Zhuhai – Macao Bridge (HZMB)) est une série de ponts et de tunnels qui relient Zhuhai (Guangdong), Hong Kong et Macao en traversant le Delta de la rivière des Perles dans le sud de la Chine. Sa construction a débuté le 15 décembre 2009, son inauguration officielle a eu lieu le 23 octobre 2018 et son ouverture au public le 24 octobre 2018.","http://commons.wikimedia.org/wiki/Special:FilePath/Concept_Plan_for_Lantau.jpg?width=300"
"http://dbpedia.org/resource/Huguenot_Memorial_Bridge","Huguenot Memorial Bridge","0.88392",,1950-01-01,"http://en.wikipedia.org/wiki/Huguenot_Memorial_Bridge",37.5616,-77.5439,"Le pont Huguenot memorial bridge est un ouvrage d'art qui enjambe la rivière James dans l'État de Virginie aux États-Unis. Le Huguenot memorial bridge fut construit en 1949 et inauguré en 1950. Il permettait de répondre à l'accroissement de la circulation routière entre les comtés de Henrico et de Richmond et de remplacer l'ancien pont de Westham Bridge qui datait de 1911 et ne correspondait plus aux normes notamment sur le plan routier et sur le plan sécuritaire, car il était sujet aux inondations lors des crues de la rivière James et aux très hautes marées d'équinoxe. Le pont porte le nom de ""Huguenot memorial"" en raison de la présence historique d'une importante communauté de réfugiés huguenots qui s'installa en Virginie au XVIIe siècle et au XVIIIe siècle afin d'échapper à la répression anti-protestante des rois Louis XIII et Louis XIV et à la Révocation de l'édit de Nantes. Le pont ayant mal vieilli et n'étant plus assez large pour répondre au développement des communautés urbaines environnantes, l'État de Virginie décida en 2008 de construire un nouvel ouvrage d'art le long de ce pont afin de doubler les capacités de transit. Les travaux débutèrent en 2010 et le nouveau pont fut inauguré le 30 juin 2012. Dorénavant le Huguenot memorial bridge est composé de deux ponts parallèles situés côte à côte.","http://commons.wikimedia.org/wiki/Special:FilePath/Virginia_147.svg?width=300"
"http://dbpedia.org/resource/Admiral_Clarey_Bridge","Admiral Clarey Bridge","1.4240256",,1998-01-01,"http://en.wikipedia.org/wiki/Admiral_Clarey_Bridge",21.3691,-157.944,"L'Admiral Clarey Bridge, aussi connu sous le nom de Ford Island Bridge, est un pont flottant qui permet l'accès à l'île de Ford, dans la rade de Pearl Harbor. Il fut nommé d'après l'amiral Bernard A. Clarey. 
* Portail des ponts 
* Portail de l’océan Pacifique 
* Portail d’Hawaï","http://en.wikipedia.org/wiki/Special:FilePath/USSArizona_Bridge_Bowfin_Stadium.jpg?width=300"
"http://dbpedia.org/resource/Agen_aqueduct","Pont-canal d'Agen","0.539",,1849-01-01,"http://en.wikipedia.org/wiki/Agen_aqueduct",44.2078,0.605278,"Le pont-canal d'Agen est un pont-canal français qui permet de faire passer la navigation au-dessus de la Garonne par le canal de Garonne (ou canal latéral à la Garonne).","http://commons.wikimedia.org/wiki/Special:FilePath/Pont-canal_d'Agen.JPG?width=300"
"http://dbpedia.org/resource/Aqueduc_de_Louveciennes","Aqueduc de Louveciennes","0.643",,1685-01-01,"http://en.wikipedia.org/wiki/Aqueduc_de_Louveciennes",48.863,2.10962,"L'aqueduc de Louveciennes, quelquefois appelé aqueduc de Marly, est un pont-aqueduc construit au XVIIe siècle sous le règne de Louis XIV. Situé sur la commune de Louveciennes dans les Yvelines, il est aujourd'hui hors service et classé au titre des monuments historiques par arrêté du 30 mars 1953. Il faisait partie du système hydraulique destiné à alimenter en eau les jardins du château de Marly et le parc du château de Versailles depuis la Seine.","http://commons.wikimedia.org/wiki/Special:FilePath/Alfred_Sisley_002.jpg?width=300"
"http://dbpedia.org/resource/Aqueduct_of_Padre_Tembleque","Aqueduc de Padre Tembleque","45.0",,1570-01-01,"http://en.wikipedia.org/wiki/Aqueduct_of_Padre_Tembleque",19.8344,-98.6625,"L'aqueduc de Padre Tembleque (en espagnol : Acueducto del Padre Tembleque) est un aqueduc construit au XVIe siècle de (en) dans l'État d'Hidalgo à Otumba dans l'État de Mexico, au Mexique. Construit de 1553 à 1570, il a une longueur de 45 kilomètres.","http://commons.wikimedia.org/wiki/Special:FilePath/Acueducto_del_Padre_tembleque.JPG?width=300"
"http://dbpedia.org/resource/Armando_Emilio_Guebuza_Bridge","Pont Armando Emilio Guebuza","2.376",,2009-01-01,"http://en.wikipedia.org/wiki/Armando_Emilio_Guebuza_Bridge",-17.8081,35.3975,"Le pont Armando Emilio Guebuza est un pont du Mozambique qui franchit le fleuve Zambèze. Il relie les provinces de Sofala et de Zambèze. Il porte le nom de Armando Guebuza, qui fut président du Mozambique du 2 février 2005 au 15 janvier 2015.","http://commons.wikimedia.org/wiki/Special:FilePath/Ponte_AEG.JPG?width=300"
"http://dbpedia.org/resource/Octávio_Frias_de_Oliveira_Bridge","Pont Octávio Frias de Oliveira","1.6",,2008-01-01,"http://en.wikipedia.org/wiki/Octávio_Frias_de_Oliveira_Bridge",-23.6127,-46.6992,"Le pont Octávio Frias de Oliveira est un pont à haubans traversant le Pinheiros à São Paulo, au Brésil. Il mesure 1600 mètres de longueur et 138 mètres de hauteur. Il doit son nom à Octávio Frias de Oliveira, homme d'affaires brésilien. Le pont Octávio Frias de Oliveira fut construit pour relier l'autoroute Marginal Pinheiros à la partie sud de la ville, de l'autre côté du Pinheiros. 
* Portail des ponts 
* Portail de São Paulo","http://commons.wikimedia.org/wiki/Special:FilePath/Ponte_estaiada_Octavio_Frias_-_Sao_Paulo.jpg?width=300"
"http://dbpedia.org/resource/Hampton_Court_Bridge","Hampton Court Bridge","0.097536",,1933-01-01,"http://en.wikipedia.org/wiki/Hampton_Court_Bridge",51.4039,-0.3425,"Le pont de Hampton Court traverse la Tamise en Angleterre entre Hampton, à Londres et East Molesey dans le Surrey. C'est un pont routier situé au-dessus de l'écluse de Teddington et en aval de l'écluse de Molesey. Le pont est le croisement le plus en amont de tous les ponts de la Tamise du Grand Londres. Le Thames Path traverse la rivière ici.","http://commons.wikimedia.org/wiki/Special:FilePath/Hampton_Court_Bridge_1.jpg?width=300"
"http://dbpedia.org/resource/Honoré_Mercier_Bridge","Pont Honoré-Mercier","1.361",,1934-01-01,"http://en.wikipedia.org/wiki/Honoré_Mercier_Bridge",45.417,-73.655,"Le pont Honoré-Mercier est un pont routier qui relie la réserve autochtone de Kahnawake à la ville de Montréal (arrondissement LaSalle) en enjambant le fleuve Saint-Laurent et sa voie maritime. Il dessert les régions administratives de la Montérégie et de Montréal.","http://commons.wikimedia.org/wiki/Special:FilePath/Mercier_Bridge,_Lasalle_side.JPG?width=300"
"http://dbpedia.org/resource/Old_Bridge_(Heidelberg)","Alte Brücke (Heidelberg)","0.2",,1788-01-01,"http://en.wikipedia.org/wiki/Old_Bridge_(Heidelberg)",49.4143,8.70954,"Le Karl-Theodor Brücke (« pont Karl-Theodor ») plus connu sous le nom de Alte Brücke (« Pont Vieux »), enjambe le Neckar à Heidelberg.","http://commons.wikimedia.org/wiki/Special:FilePath/Alte_Brücke_Heidelberg.JPG?width=300"
"http://dbpedia.org/resource/Pont_d'Iéna","Pont d'Iéna","0.155",,1814-01-01,"http://en.wikipedia.org/wiki/Pont_d'Iéna",48.8597,2.29222,"Le pont d'Iéna est un pont parisien franchissant la Seine. Il fait l’objet d’une inscription au titre des monuments historiques depuis le 12 juin 1975.","http://commons.wikimedia.org/wiki/Special:FilePath/Pont_d'Iéna_2447x742.jpg?width=300"
"http://dbpedia.org/resource/Rikers_Island_Bridge","Pont de Rikers Island","1.28016",,1966-01-01,"http://en.wikipedia.org/wiki/Rikers_Island_Bridge",40.7819,-73.8883,"Le pont de Rikers Island (en anglais : Rikers Island Bridge ; officiellement le Francis R. Buono Memorial Bridge) est un pont de New York reliant Rikers Island, rattaché administrativement à l'arrondissement du Bronx, à celui du Queens près de l'aéroport LaGuardia de New York. D'une longueur de 1 280 m, inauguré en 1966, c'est le seul pont permettant l'accès à l'île, qui abrite le plus grand complexe pénitentiaire new-yorkais et le deuxième aux États-Unis.","http://commons.wikimedia.org/wiki/Special:FilePath/I-678.svg?width=300"
"http://dbpedia.org/resource/Knippelsbro","Knippelsbro","0.115",,1937-01-01,"http://en.wikipedia.org/wiki/Knippelsbro",55.6747,12.5872,"Knippelsbro est un pont basculant pour les voitures, les vélos et les piétons situé dans le centre-ville de Copenhague. L'ouvrage est représenté sur les billets de banque de 200 couronnes (TO HUNDREDE KRONER). 
* Portail des ponts 
* Portail de Copenhague","http://commons.wikimedia.org/wiki/Special:FilePath/Knippelsbro_(Copenhagen).jpg?width=300"
"http://dbpedia.org/resource/Royal_Victoria_Dock_Bridge","Royal Victoria Dock Bridge","0.1275",,1998-01-01,"http://en.wikipedia.org/wiki/Royal_Victoria_Dock_Bridge",51.5063,0.0261,"Le Royal Victoria Dock Bridge est une passerelle piétonne traversant le Royal Victoria Dock dans le quartier des Docklands à l'est de Londres, conçue par les architectes et designers londoniens Lifschutz Davidson Sandilands. Le pont offre un lien direct entre Eastern Quay et Britannia Village, un développement résidentiel au sud du quai, vers le parc des expositions ExCeL et la station Custom House, tous deux situés au nord du quai.","http://commons.wikimedia.org/wiki/Special:FilePath/Royal_Victoria_Dock_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Rhine_Bridge,_Kehl","Pont ferroviaire de Kehl","0.2384",,1861-01-01,"http://en.wikipedia.org/wiki/Rhine_Bridge,_Kehl",48.5756,7.80083,"Le pont ferroviaire de Kehl, reconstruit en 1956 à voie unique, fut un pont de la ligne de Strasbourg-Ville à Strasbourg-Port-du-Rhin enjambant le Rhin et par la même occasion franchissant la frontière entre la France et l'Allemagne. Il est depuis le 10 octobre 2010 (première mise en circulation) remplacé par un pont à double voie nouvellement construit afin de permettre un passage plus rapide des trains (à 160 km/h maximum).","http://commons.wikimedia.org/wiki/Special:FilePath/Neubau_Eisenbahnbrücke_Kehl3.JPG?width=300"
"http://dbpedia.org/resource/Rhine_Bridge,_Kehl","Pont ferroviaire de Kehl","0.2384",,2010-01-01,"http://en.wikipedia.org/wiki/Rhine_Bridge,_Kehl",48.5756,7.80083,"Le pont ferroviaire de Kehl, reconstruit en 1956 à voie unique, fut un pont de la ligne de Strasbourg-Ville à Strasbourg-Port-du-Rhin enjambant le Rhin et par la même occasion franchissant la frontière entre la France et l'Allemagne. Il est depuis le 10 octobre 2010 (première mise en circulation) remplacé par un pont à double voie nouvellement construit afin de permettre un passage plus rapide des trains (à 160 km/h maximum).","http://commons.wikimedia.org/wiki/Special:FilePath/Neubau_Eisenbahnbrücke_Kehl3.JPG?width=300"
"http://dbpedia.org/resource/Bryggebroen","Bryggebroen","0.19",,2006-01-01,"http://en.wikipedia.org/wiki/Bryggebroen",55.6615,12.5667,"Bryggebroen est une passerelle pour les vélos et les piétons située à Copenhague. Elle a été construite en 2006. Bryggebroen relie à l'ouest dans le quartier de Vesterbro sur la rive de la Seeland, à Islands Brygge à l'est sur l'île d'Amager. 
* Portail des ponts 
* Portail de Copenhague","http://commons.wikimedia.org/wiki/Special:FilePath/Bryggebroen_Havneholmen.JPG?width=300"
"http://dbpedia.org/resource/Brücke_der_Solidarität","Pont de la Solidarité","0.2559",,1950-01-01,"http://en.wikipedia.org/wiki/Brücke_der_Solidarität",51.415,6.73861,"Le pont de la Solidarité (en allemand : Brücke der Solidarität) est un pont sur le Rhin entre les arrondissements de Rheinhausen et Hochfeld dans la ville allemande de Duisbourg.","http://commons.wikimedia.org/wiki/Special:FilePath/Duisburg_Bruecke_der_Solidaritaet.jpg?width=300"
"http://dbpedia.org/resource/Charlestown_Bridge","Pont Charlestown","0.3319272",,1900-01-01,"http://en.wikipedia.org/wiki/Charlestown_Bridge",42.3689,-71.06,"Le Pont Charlestown ou Charlestown Bridge appelé parfois North Washington Street Bridge est un pont qui franchit la Rivière Charles à Boston aux États-Unis. Pont routier anciennement ferroviaire, il a été mis en service en 1900. L'itinéraire du Freedom Trail emprunte ce pont. Le pont Charlestown se trouve à proximité et est parallèle au (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Charlestown_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Enneüs_Heerma_Bridge","Pont Enneüs Heerma","0.23",,2001-01-01,"http://en.wikipedia.org/wiki/Enneüs_Heerma_Bridge",52.365,4.97667,"Le pont Enneüs Heerma (en néerlandais, Enneüs Heermabrug) est un pont aux Pays-Bas, reliant le nouveau quartier d'IJburg, construit sur sept îles artificielles de l'IJ, à l'île de Zeeburg, dans l'arrondissement est d'Amsterdam. L'édifice fut nommé en l'hommage d', ancien secrétaire d'État démocrate chrétien, et dirigeant de son parti, le CDA. Réalisé en acier, long de 230 mètres, large de 38 mètres et haut de 26 mètres, le tablier suspendu du pont fait passer une route et la ligne 26 du tramway. Le pont a été conçu et dessiné par l'architecte Nicholas Grimshaw, sa construction s'est achevée en 2001. Les pignons traditionnels des maisons amstellodamiennes longeant les canaux ont inspiré les arches et les gâbles latéraux du pont, alors que la structure ondulante fait référence à l'eau. L'aspect segmenté se base sur le squelette d'un crabe (architecture bionique). Le manque de profondeur au niveau du pont rendait impossible l'utilisation de grues flottantes pour disposer les arches préassemblées du pont dans leur position pendant la construction. Le problème fut résolu en utilisant des pontons et des grues traînantes.","http://commons.wikimedia.org/wiki/Special:FilePath/Enneus-heermabrug-with_tram.jpg?width=300"
"http://dbpedia.org/resource/Helix_Bridge","Helix Bridge","0.28",,2010-01-01,"http://en.wikipedia.org/wiki/Helix_Bridge",1.28762,103.861,"Le Helix Bridge, officiellement The Helix, et précédemment connu sous le nom de Double Helix Bridge, est un pont piétonnier reliant Marina Center à Marina South dans la région de Marina Bay à Singapour. Il est situé à côté du Benjamin Sheares Bridge et est accompagné d'un pont routier, connu sous le nom de Bayfront Bridge. Il a été officiellement ouvert le 24 avril 2010; cependant, une seule moitié était accessible en raison de la construction en cours au Marina Bay Sands. Le pont entier a été ouvert le 18 juillet 2010 pour compléter la voie piétonne autour de Marina Bay.","http://commons.wikimedia.org/wiki/Special:FilePath/Double-Helix-Bridge.jpg?width=300"
"http://dbpedia.org/resource/Musmeci_Bridge","Pont de Musmeci","0.56",,1976-01-01,"http://en.wikipedia.org/wiki/Musmeci_Bridge",40.6278,15.8058,"Le viadotto dell'Industria (français : viaduc industriel) également connu sous le nom de pont de Basento ou pont de Musmeci, est un ouvrage constituant le lien routier entre la sortie « Potenza centre » (Italie) sur la jonction du raccord autoroutier RA5 et les principales voies d'accès dans la zone sud de la ville. Il enjambe le fleuve Basento, trois lignes de chemin de fer (Foggia-Potenza, Battipaglia-Potenza-Metaponto, Altamura-Avigliano-Potenza) et deux rues principales de la ville, la viale Guglielmo Marconi et la viale del Basento, rejoignant la via Nicola Vaccaro dans le tronçon terminal.","http://commons.wikimedia.org/wiki/Special:FilePath/Ponte_Musmeci_Potenza.jpg?width=300"
"http://dbpedia.org/resource/Nutty_Narrows_Bridge","Nutty Narrows Bridge","0.018288",,1963-01-01,"http://en.wikipedia.org/wiki/Nutty_Narrows_Bridge",46.1415,-122.94,"Le Nutty Narrows Bridge est un écureuilloduc situé à Longview (État de Washington). Il est listé au Registre national des lieux historiques.","http://commons.wikimedia.org/wiki/Special:FilePath/Squirrel_Bridge_0002.jpg?width=300"
"http://dbpedia.org/resource/Barrage_Vauban","Barrage Vauban","0.12",,1690-01-01,"http://en.wikipedia.org/wiki/Barrage_Vauban",48.5794,7.73806,"Le barrage Vauban, aussi appelé « Grande Écluse de fortification », est un pont-écluse classé monument historique situé à Strasbourg.","http://en.wikipedia.org/wiki/Special:FilePath/Strasbourg_Barrage_Vauban_après_restauration_2012-01.jpg?width=300"
