volcano;name;wiki;elevation;lat;lon;abstract;photo;eruption_date;eruption_year
http://dbpedia.org/resource/Pyroclastic_Peak;Pyroclastic Peak;http://en.wikipedia.org/wiki/Pyroclastic_Peak;2349;50.1144;-123.293;Le pic Pyroclastic est le deuxième sommet le plus élevé des cinq sommets volcaniques principaux du mont Cayley. Vulcan's Thumb, autre sommet du mont Cayley, se trouve sur son arête sud.;http://commons.wikimedia.org/wiki/Special:FilePath/South_Face_of_Pyroclastic_Peak.jpg?width=300;au Pléistocène;-2580000
http://dbpedia.org/resource/Quetrupillán;Quetrupillán;http://en.wikipedia.org/wiki/Quetrupillán;2360;-39.5;-71.7;Le Quetrupillán est un stratovolcan du Chili situé à la limite entre les régions d'Araucanie et des Fleuves. Il se situe entre le volcan Villarrica situé au nord-ouest et le Lanín situé au sud-est, dans le centre du parc national Villarrica. Il est couronné par une caldeira résultant de l'effondrement de la chambre magmatique.;http://commons.wikimedia.org/wiki/Special:FilePath/Volcanoes_Quetrupillan_and_Lanin.jpg?width=300;juin 1872;1872
http://dbpedia.org/resource/Raoul_Island;Raoul Island;http://en.wikipedia.org/wiki/Raoul_Island;516;-29.2667;-177.917;L'île Raoul, autrefois Sunday Island, est une île néo-zélandaise faisant partie de l'archipel des îles Kermadec dont elle constitue l'île la plus septentrionale et la plus grande. Elle constitue le rebord émergé d'un volcan entré en éruption pour la dernière fois le 17 mars 2006 en faisant un mort et en provoquant l'évacuation de la station météorologique de l'île.;http://commons.wikimedia.org/wiki/Special:FilePath/STS008-36-1403_cropped_rotated.jpg?width=300;mars 2006;2006
http://dbpedia.org/resource/Reventador;Reventador;http://en.wikipedia.org/wiki/Reventador;3562;-0.0775;-77.6558;Le Reventador est un volcan actif d'Équateur culminant à environ 3 660 mètres d'altitude entre les provinces de Sucumbíos et de Napo.;http://commons.wikimedia.org/wiki/Special:FilePath/ElReventador2012.jpg?width=300;2008;2008
http://dbpedia.org/resource/Rota_(volcano);Rota;http://en.wikipedia.org/wiki/Rota_(volcano);832;12.55;-86.75;Rota ou Orota est un volcan situé dans le département de León, dans l'ouest du Nicaragua.;http://commons.wikimedia.org/wiki/Special:FilePath/Rota_volcano.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Sabalan;Sabalan;http://en.wikipedia.org/wiki/Sabalan;4791;38.2669;47.8369;Savalan (en Azéri Sāvālān) ou Sabalan (سبلان Sabalân en Persan) est un volcan inactif dans la province d'Ardabil en Iran. Savalan est le troisième sommet d'Iran et un lac permanent s'est formé à son sommet. Savalan possède une station de ski sur ses pentes et différentes attractions touristiques comme les sources d'eau chaude de Sareyn. La montagne est connue pour ses beaux points de vue, dont la gorge de Sirvan, où peu de grimpeurs s'aventurent.;http://commons.wikimedia.org/wiki/Special:FilePath/Savalan.jpg?width=300;peut-être durant l'Holocène;-12000
http://dbpedia.org/resource/Sahand;Sahand;http://en.wikipedia.org/wiki/Sahand;3707;37.7308;46.5;Le Sahand (en persan سهند) est le plus haut sommet de la province d'Azerbaïdjan oriental en Iran.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount-Sahand.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Sakurajima;Sakurajima;http://en.wikipedia.org/wiki/Sakurajima;1117;31.5806;130.658;Le Sakurajima (桜島, Sakura-jima) est un volcan du Japon situé dans le sud de l'île de Kyūshū. C'est un des volcans les plus actifs du Japon. Lors de la puissante éruption de 1914, le volcan a cessé d'être une île lorsque de la lave a comblé le détroit qui la séparait de l'île de Kyūshū. Le risque humain est un des plus élevés au Japon car l'activité éruptive du Sakurajima est intense, explosive et le volcan se trouve au milieu de la baie de Kagoshima. Ces conditions font peser un risque constant de nuées ardentes et de tsunamis sur la population qui vit à proximité, notamment la ville de Kagoshima (environ 600 000 habitants) distante de huit kilomètres à vol d'oiseau.;http://commons.wikimedia.org/wiki/Special:FilePath/Sakurajima55.jpg?width=300;1955;1955
http://dbpedia.org/resource/San_Cristóbal_Volcano;San Cristóbal;http://en.wikipedia.org/wiki/San_Cristóbal_Volcano;1745;12.702;-87.004;Le San Cristóbal, en espagnol Volcán San Cristóbal, est un volcan du Nicaragua. Culminant à 1 745 mètres d'altitude, c'est le volcan le plus élevé et l'un des plus actifs du pays. Il domine la municipalité de Chichigalpa, dans le département de Chinandega. Il fait partie d'un complexe volcanique de cinq volcans dont il occupe le centre et qui comprend également le Chonco à l'ouest, le Moyotepe au nord-est ainsi que le Casita et la Pelona à l'est. Le complexe est l'une des 78 zones protégées au Nicaragua. Le San Cristobal rejette en permanence une grande quantité de gaz volcaniques et de vapeur d'eau.;http://commons.wikimedia.org/wiki/Special:FilePath/VolcanSanCristobal1.jpg?width=300;mars 2021;2021
http://dbpedia.org/resource/San_Miguel_(volcano);San Miguel;http://en.wikipedia.org/wiki/San_Miguel_(volcano);2130;13.4317;-88.2714;San Miguel ou San Miguel de la Frontera est une ville du Salvador, dans le département du même nom San Miguel. C'est la plus grande ville de l'est du pays, et a une population estimée à 247 119 habitants en 2013. Elle a été fondée en 1530, mais a déménagé à son emplacement actuel en 1586. Depuis la première moitié du XXe siècle a eu un développement économique important, mais la guerre civile salvadorienne a modifié son économie et la société. Dans cette ville se déroule sur San Miguel Carnaval, la fête la plus importante du Salvador qui se développe dans le mois de Novembre pendant les festivités.;http://commons.wikimedia.org/wiki/Special:FilePath/San_Miguel_(Chaparrastique)_Volcano_El_Salvador.JPG?width=300;mai 2018;2018
http://dbpedia.org/resource/San_Pedro_(Chile_volcano);San Pedro;http://en.wikipedia.org/wiki/San_Pedro_(Chile_volcano);6155;-21.888;-68.391;Le San Pedro est un stratovolcan composite du Chili situé au centre nord du désert d'Atacama, à proximité de la frontière avec la Bolivie.;http://commons.wikimedia.org/wiki/Special:FilePath/Volcán_San_Pedro,_Chile,_2016-02-09,_DD_16.JPG?width=300;1960;1960
http://dbpedia.org/resource/San_Salvador_(volcano);San Salvador Volcano (Quezaltepeque);http://en.wikipedia.org/wiki/San_Salvador_(volcano);1893;13.734;-89.294;Le San Salvador, en nahuatl Quezaltepeque, littéralement « montagne de l'oiseau quetzal », est un volcan du Salvador situé à onze kilomètres du centre de la capitale, San Salvador. Une partie de la ville s'étend sur les flancs du volcan.;http://commons.wikimedia.org/wiki/Special:FilePath/Panoaa8.jpg?width=300;juin à novembre 1917;1917
http://dbpedia.org/resource/San_Vicente_(volcano);San Vicente;http://en.wikipedia.org/wiki/San_Vicente_(volcano);2182;13.595;-88.837;"Le volcan de San Vicente, ou Chinchontepec en nahuatl (« Montagne des deux seins »), est situé au Salvador, dans les départements de San Vicente et de La Paz, à quelques kilomètres de la ville San Vicente. Avec ses 2 182 m d'altitude c'est le second plus haut volcan du Salvador après celui de Santa Ana, sa deuxième pointe culmine à 2 083 m. Sur le versant sud, à la base du volcan, il existe des sources d'eaux thermales connues comme Infernillos (« petit enfer ») et d'où émanent des colonnes de vapeurs d'eau et de soufre. 
";http://commons.wikimedia.org/wiki/Special:FilePath/San_vicente_els.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Sangay;Sangay;http://en.wikipedia.org/wiki/Sangay;5286;-2.0025;-78.3408;Le Sangay est un stratovolcan d'Équateur culminant à 5 260 mètres d'altitude, de type strombolien. Il se situe à environ 200 kilomètres au sud de Quito. Recouvert de neige, il a été en éruption constante de 1934 à 2013.;http://commons.wikimedia.org/wiki/Special:FilePath/Sangay2.jpg?width=300;1934;1934
http://dbpedia.org/resource/Santa_Ana_Volcano;Santa Ana Volcano;http://en.wikipedia.org/wiki/Santa_Ana_Volcano;2381;13.853;-89.63;"Le volcan de Santa Ana est situé dans la cordillère d'Apaneca au Salvador, dans le département de Santa Ana, près de la ville de Santa Ana. Il est aussi appelé par son nom nahuatl Ilamatepec. Avec ses 2 381 mètres d'altitude, c'est le plus haut volcan du pays. Son sommet est composé de quatre caldeiras avec un lac au fond du cratère. Une éruption à l'époque Pléistocène produisit une avalanche de débris qui atteignit le Pacifique et créa la péninsule d'Acajutla. Depuis l'arrivée des espagnoles au XVIe siècle on dénombre un grand nombre d'éruptions, très actif le volcan est à l'origine de l'apparition de l'Izalco, du Cerro Verde et des fissures volcaniques nommées San Marcelino. En 1722, ces dernières dérivèrent vers l'est et détruisirent un village. Sa dernière éruption date de 2005, un mélange de cendres, de roches et d'eau bouillante fut projeté sur plus d'un kilomètre et tua deux personnes. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Santa_Ana_Volcano.USAF.C-130.3.jpg?width=300;2005;2005
http://dbpedia.org/resource/Santa_María_(volcano);Santa María, Santiaguito;http://en.wikipedia.org/wiki/Santa_María_(volcano);3772;14.7556;-91.5517;Le Santa María, également appelé par métonymie Santiaguito du nom de son dôme de lave ou encore Gagxanul, est un volcan du Guatemala. Il est en éruption depuis 1922 et produit fréquemment des nuées ardentes et des lahars qui ont entraîné des dégâts matériels et des morts parmi la population qui vit en contrebas.;http://commons.wikimedia.org/wiki/Special:FilePath/Santiaguito_from_Santamaria.jpg?width=300;1922;1922
http://dbpedia.org/resource/Sarychev_Peak;Sarychev Peak;http://en.wikipedia.org/wiki/Sarychev_Peak;1496;48.092;153.2;Le Sarytchev ou pic Sarytchev, en russe вулкан Сарычева (voulkan Sarytcheva), est un volcan de Russie situé dans les îles Kouriles, sur l'île de Matoua. Avec seize éruptions répertoriées, dont la première l'est par les Européens vers 1765 et la dernière l'est en 2009, il constitue l'un des volcans les plus actifs des îles Kouriles. Ses éruptions généralement explosives peuvent être accompagnées de coulées de lave mais il n'est pas considéré comme dangereux, l'île de Matoua étant inhabitée.;http://commons.wikimedia.org/wiki/Special:FilePath/Matua.jpg?width=300;2021;2021
http://dbpedia.org/resource/Semeru;Semeru;http://en.wikipedia.org/wiki/Semeru;3676;-8.108;112.92;Le Semeru, anciennement francisé en Sémérou, en indonésien Gunung Semeru, ou Mahameru est un volcan d'Indonésie, dans la province de Java oriental, dans l'est de Java dont il est le point culminant avec 3 676 mètres d'altitude. Le Semeru a la particularité de produire un petit panache volcanique toutes les 30 minutes environ depuis le début de son éruption commencée en 1967. Comme la majorité des volcans situés sur la ceinture de feu du Pacifique, il s'agit d'un volcan gris. Son nom vient du mont Meru, la montagne mythique de plusieurs religions, axe du monde et séjour des dieux. Le Semeru fait partie du parc national de Bromo-Tengger-Semeru.;http://commons.wikimedia.org/wiki/Special:FilePath/Semeru.jpg?width=300;1967;1967
http://dbpedia.org/resource/Seulawah_Agam;Seulawah Agam;http://en.wikipedia.org/wiki/Seulawah_Agam;1810;5.4475;95.6558;"Le Seulawah Agam, en indonésien Gunung Seulawah Agam, en aceh Gunong Seulawah Agam, est un volcan d'Indonésie situé à Sumatra. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Seulawaih_Agam.jpg?width=300;janvier 1839;1839
http://dbpedia.org/resource/Shiveluch;Shiveluch;http://en.wikipedia.org/wiki/Shiveluch;3307;56.6533;161.362;Le Chiveloutch ou Cheveloutch, en cyrillique Шивелуч ou Шевелуч, est un volcan de Russie situé dans la péninsule du Kamtchatka. C'est l'un des volcans les plus grands et les plus actifs de cette région de Russie.;http://commons.wikimedia.org/wiki/Special:FilePath/Shiveluch_-_10_July_2007_-_iss015e16913_edit.jpg?width=300;1999;1999
http://dbpedia.org/resource/Sierra_Nevada_de_Lagunas_Bravas;Sierra Nevada de Lagunas Bravas;http://en.wikipedia.org/wiki/Sierra_Nevada_de_Lagunas_Bravas;6137;-26.4908;-68.5591;Le massif volcanique de Sierra Nevada (« montagne enneigée ») est un volcan actuellement éteint, d'Argentine (province de Catamarca) et du Chili (région d'Atacama), situé à quelque 23 kilomètres au nord-ouest du volcan El Cóndor, c’est-à-dire à quelque quarante-cinq kilomètres au nord-ouest du col frontalier du Paso de San Francisco. Comme ce dernier, il fait frontière entre les deux pays.;http://commons.wikimedia.org/wiki/Special:FilePath/Sierra-Nevada-de-Lagunas-Bravas.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Snæfellsjökull;Snæfellsjökull;http://en.wikipedia.org/wiki/Snæfellsjökull;1446;64.8;-23.7833;Le Snæfellsjökull ['stnaiːfɛlsˌjœkʏtl˳] est un stratovolcan d'Islande surmonté d'une calotte glaciaire qui culmine à 1 446 mètres d'altitude. Il est situé à l'extrémité occidentale de la péninsule de Snæfellsnes.;http://commons.wikimedia.org/wiki/Special:FilePath/Snæfellsjökull_in_the_Morning_(7622876302).jpg?width=300;vers l'an 200 environ;200
http://dbpedia.org/resource/Socompa;Socompa;http://en.wikipedia.org/wiki/Socompa;6051;-24.3959;-68.246;Le Socompa est un stratovolcan endormi, qui se trouve à la frontière entre la région d'Antofagasta au Chili et la province argentine de Salta (département de Los Andes). Son altitude est de 6 051 mètres.;http://commons.wikimedia.org/wiki/Special:FilePath/Socompa_Volcano.jpg?width=300;vers 5250 AEC;-5250
http://dbpedia.org/resource/Soputan;Soputan;http://en.wikipedia.org/wiki/Soputan;1785;1.108;124.73;Le Soputan, connu aussi sous son nom complet Soputanpatepangan, en néerlandais Sopoetan, est l'un des volcans les plus actifs de l'île de Célèbes, en Indonésie.;http://commons.wikimedia.org/wiki/Special:FilePath/Soputan.jpg?width=300;2020;2020
http://dbpedia.org/resource/Sorikmarapi;Sorikmarapi;http://en.wikipedia.org/wiki/Sorikmarapi;2145;0.686;99.539;Le Sorikmarapi est un stratovolcan situé sur l'île de Sumatra en Indonésie. Son altitude est de 2 145 m et son cratère mesure 600 m de diamètre. C'est le point culminant du parc national de Batang Gadis. Sa dernière éruption date de 1986.;http://commons.wikimedia.org/wiki/Special:FilePath/Sorikmarapi.jpg?width=300;juillet 1986;1986
http://dbpedia.org/resource/Sork_Ale;Sork Ale;http://en.wikipedia.org/wiki/Sork_Ale;1611;13.18;41.725;Le Sork Ale est un volcan d'Éthiopie.;http://commons.wikimedia.org/wiki/Special:FilePath/Nabro_and_Mallahle_Volcanoes-NASA.jpg?width=300;probablement durant l'Holocène;-12000
http://dbpedia.org/resource/Stromboli;Stromboli;http://en.wikipedia.org/wiki/Stromboli;924;38.7939;15.2111;Stromboli, en italien Isola di Stromboli, est une île volcanique d'Italie faisant partie des îles Éoliennes située au nord de la Sicile, dans le bassin tyrrhénien de la mer Méditerranée. Le nom provient du grec ancien Στρογγύλη / Strongyle, littéralement « la ronde », donné à l'île en raison de son pourtour circulaire. Sur l'île se trouve le volcan homonyme, le Stromboli.;http://commons.wikimedia.org/wiki/Special:FilePath/DenglerSW-Stromboli-20040928-1230x800.jpg?width=300;1934;1934
http://dbpedia.org/resource/Taburete;Taburete;http://en.wikipedia.org/wiki/Taburete;1172;13.435;-88.532;"Le Taburete est un stratovolcan du Salvador. 
";http://commons.wikimedia.org/wiki/Special:FilePath/TabureteVolcanoSW.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Tacora;Tacora;http://en.wikipedia.org/wiki/Tacora;5980;-17.7206;-69.7728;Le Tacora est un stratovolcan du Chili.;http://commons.wikimedia.org/wiki/Special:FilePath/Tacora.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Tafahi;Tafahi;http://en.wikipedia.org/wiki/Tafahi;560;-15.85;-173.717;Tafahi est une petite île des Tonga d'une superficie de 3,4 km2 et comptant environ 30 habitants. Elle est située à seulement 9 km au sud-sud-ouest de Niuatoputapu, les deux îles faisant partie du groupe des Niuas, situé à l'extrême nord de l'archipel des Tonga. L'île a également été appelée Cocos Eylant (île des noix de coco) par les navigateurs hollandais qui l'abordent en 1616, dans le cadre de l'expédition d'Isaac Le Maire et Willem Schouten, ainsi qu'île Boscawen par le britannique Samuel Wallis. C'est une île volcanique qui a la forme d'un cône, typique d'un stratovolcan. Il culmine à une hauteur de 560 mètres. Le sol est très adapté à la culture du kava et de la vanille, dont les exportations vers le reste des Tonga et au-delà est la principale occupation de la population.;http://commons.wikimedia.org/wiki/Special:FilePath/NiuatoputapuISS002-E-9889.PNG?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Taftan_(volcano);Taftan;http://en.wikipedia.org/wiki/Taftan_(volcano);3941;28.6;61.1325;Le Taftan (persan : تفتان, Taftân, signifiant « l'endroit de la chaleur ») est un stratovolcan actif du Sud-Est de l'Iran, situé dans la province de Sistan-et-Balouchistan. Culminant à près de 4 000 mètres d'altitude, il constitue la plus haute montagne de la région. La ville la plus proche est Khash.;http://commons.wikimedia.org/wiki/Special:FilePath/Taftan_Volcano.jpg?width=300;1993;1993
http://dbpedia.org/resource/Mount_Talang;Talang;http://en.wikipedia.org/wiki/Mount_Talang;2597;-0.978333;100.679;Le mont Talang est un volcan indonésien situé au centre de l'île de Sumatra, à environ 40 kilomètres à l'est de la ville de Padang. Son altitude est d'environ 2 600 mètres.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Talang.JPG?width=300;novembre à décembre 2007;2007
http://dbpedia.org/resource/Mount_Tandikat;Tandikat;http://en.wikipedia.org/wiki/Mount_Tandikat;2438;-0.432583;100.317;Le Tandikat est un stratovolcan situé sur l'île de Sumatra en Indonésie. Il possède un volcan jumeau situé au nord-nord-est, le Singgalang. Son altitude est de 2 438 m. La ville de Padang Panjang se trouve au pied du volcan. Ses dernières éruptions remontent à 1914 et 1924. Il existe deux cratères à son sommet. Un tremblement de terre a été ressenti à proximité en janvier 2003.;http://commons.wikimedia.org/wiki/Special:FilePath/Tandikat-Singgalang.jpg?width=300;avril 1924;1924
http://dbpedia.org/resource/Tangkuban_Perahu;Tangkuban Parahu;http://en.wikipedia.org/wiki/Tangkuban_Perahu;2084;-6.77;107.6;"Le Tangkuban Parahu, en indonésien Gunung Tangkuban Parahu, en javanais Gunung Tangkuban Prau, en soundanais Tangkuban Perahu (littéralement : « bateau renversé »), est un volcan d'Indonésie situé dans l'Ouest de Java, juste au nord de Bandung. Il fait partie de la chaîne de volcans qui compose le relief volcanique du nord du district de Bandung, incluant le mont Manglayang. 
";http://commons.wikimedia.org/wiki/Special:FilePath/TangkubanPerahu.jpg?width=300;2019;2019
http://dbpedia.org/resource/Tao-Rusyr_Caldera;Tao-Rusyr Caldera;http://en.wikipedia.org/wiki/Tao-Rusyr_Caldera;1325;49.35;154.7;Le Tao-Rusyr (russe : Тао-Русыр) est un stratovolcan situé dans la pointe Sud de l'île d'Onekotan, faisant partie des Îles Kouriles, en Russie. Une caldeira de 7.5 km de large s'est formée pendant son éruption, il y à environ 10 000 ans (entre 5 500 et 9 400 avant le présent). Les eaux du lac Koltsevoe (russe: Кольцевое озеро) remplissent la caldeira, et un grand cône andésite symétrique, le Krenitsyn, s'élève au milieu du lac. Ce volcan a été nommé d'après le capitaine de la marine impériale russe. Sa dernière éruption, en 1952, a formé un petit dome de lave sur la côte de l'île. Le Krenitsyna a un cratère de 350 m de large et est le point culminant de l'île Onekotan (1325 mètres). Une autre caldeira, le Nemo, se trouve à l'extrémité nord de l'île, et contient également un lac de cratère.;http://commons.wikimedia.org/wiki/Special:FilePath/OnekotanIslandNASA.jpg?width=300;novembre 1952;1952
http://dbpedia.org/resource/Tarso_Voon;Tarso Voon;http://en.wikipedia.org/wiki/Tarso_Voon;3100;20.92;17.28;Le Tarso Voon, qui culmine à 2 845 mètres, est un volcan rouge du massif du Tibesti, au nord du Tchad. Sa caldeira, de type ignimbritique, s'étend sur 14 kilomètres de long sur 18 de large. Ses produits, composés notamment d'ignimbrite, se sont dispersés sur une surface de 2 600 km2 et occupent un volume de 130 km3.;http://commons.wikimedia.org/wiki/Special:FilePath/Tarso_Voon_NASA.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Taunshits;Taunshits;http://en.wikipedia.org/wiki/Taunshits;2301;54.5283;159.804;Taounchits est un stratovolcan du Kamtchatka, en Russie. Il s'élève à 2 301 mètres d'altitude à l'ouest de l'Ouzon.;http://commons.wikimedia.org/wiki/Special:FilePath/Taunshits.jpg?width=300;vers 550 AEC;-550
http://dbpedia.org/resource/Tecapa;Tecapa;http://en.wikipedia.org/wiki/Tecapa;1593;13.494;-88.502;"Le Tecapa est un stratovolcan du Salvador. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Tecapa_volcano.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Tecuamburro;Tecuamburro;http://en.wikipedia.org/wiki/Tecuamburro;1845;14.1558;-90.4069;Le Tecuamburro est un volcan du Guatemala.;http://commons.wikimedia.org/wiki/Special:FilePath/Tecuamburro.jpg?width=300;vers 960 AEC;-960
http://dbpedia.org/resource/Teide;Teide;http://en.wikipedia.org/wiki/Teide;3715;28.2731;-16.6394;Le Teide (en espagnol el Teide) est un stratovolcan situé sur l'île de Tenerife, dans l'archipel des îles Canaries, à l'ouest des côtes de l'Afrique du Nord. D'une altitude de 3 715 m, il est le point culminant de l'Espagne, le plus haut sommet dans l'océan Atlantique et la troisième plus haute structure volcanique au monde si on mesure depuis le fond marin. Le volcanisme des îles Canaries et du Teide est dû à la présence d'un point chaud. La formation de Tenerife commence il y a 12 Ma, mais le volcanisme sur l'île est toujours actif, l'éruption la plus récente datant de 1909. La formation de l'édifice du Teide commence il y a 200 000 ans, immédiatement après l'effondrement vers le nord d'un édifice volcanique plus ancien, formant la caldeira asymétrique de las Cañadas. Du fait de la différenciation magmatique, les laves du Teide sont felsiques (typiquement de la phonolite) et les éruptions sont relativement explosives. Sa dernière éruption remonte approximativement à l'an 800, les éruptions plus récentes sur l'île étant dues aux rifts radiaux et étant majoritairement effusives. Cependant, le risque d'une éruption du Teide n'est pas écarté, et une activité sismique accrue en 2004 a encouragé le gouvernement à augmenter la surveillance volcanologique, une éruption explosive pouvant avoir des conséquences très sévères sur cette île très peuplée et très touristique. Si l'île de Tenerife bénéficie des apports humides des alizés, la présence d'une couche d'inversion bloque l'humidité aux basses altitudes, et le Teide et sa caldeira ont donc un climat aride, avec des précipitations principalement hivernales. Ce climat particulier, conjugué à l'isolement de l'île, donne lieu à une faune et flore uniques, avec un haut degré d'endémisme. Le paysage est dominé par des buissons arrondis, qui disparaissent peu à peu avec l'altitude, laissant un sol essentiellement nu au sommet. Les éruptions explosives du Teide expliquent probablement le nom Echeide (« l'enfer ») attribué par les premiers habitants de l'île, les Guanches. Malgré les risques, les Guanches visitent la caldeira tous les ans durant la saison estivale, afin de faire paître leur bétail, selon un schéma caractéristique de la transhumance. Ils utilisent alors au mieux ce qu'offre le paysage volcanique, utilisant les formations rocheuses comme abris ou comme cachettes et exploitant l'obsidienne pour en faire des outils tranchants. La situation change fondamentalement assez peu avec la colonisation espagnole, les colons s'inspirant des adaptations guanches à la vie sur l'île. Cependant, avec le temps, de nouvelles formes d'exploitation du volcan se développent, avec l'extraction de la ponce et du soufre. Au cours du XVIIe siècle et surtout du XVIIIe siècle, le Teide attire l'attention des scientifiques européens. Une des premières priorités est la mesure précise de l'altitude du pic, point de repère très important pour la navigation, et souvent considéré à tort à l'époque comme plus haut sommet sur Terre. Par la suite, ce sont surtout les géologues et naturalistes qui s'intéressent au volcan, et le Teide a une influence déterminante sur l'évolution de ces sciences à l'époque. Vers la fin du XIXe siècle, la région s'impose comme une destination importante auprès des touristes étrangers. En 1954, le Teide et sa caldeira sont classés parc national, puis en 2007 patrimoine mondial.;http://commons.wikimedia.org/wiki/Special:FilePath/Teide_año_2011.jpg?width=300;novembre 1909;1909
http://dbpedia.org/resource/Telica_(volcano);Telica;http://en.wikipedia.org/wiki/Telica_(volcano);1036;12.602;-86.845;"Le Telica est un volcan du Nicaragua. Il se situe dans le département de León. Son altitude est de 1 061 m. Il s'agit d'un des volcans les plus actifs du Nicaragua. Il est entré en éruption en 1982, 1986, 1994, 1998, 1999 et 2008. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Telica.jpg?width=300;2021;2021
http://dbpedia.org/resource/The_Black_Tusk;The Black Tusk;http://en.wikipedia.org/wiki/The_Black_Tusk;2319;49.9753;-123.043;Le Black Tusk est une flèche de roche volcanique largement érodée d'une forme rappelant une défense de morse, ce qui lui vaut son nom. Il est situé dans le parc provincial Garibaldi, en Colombie-Britannique au Canada. Il est considéré comme étant le vestige d'un stratovolcan d'andésite éteint qui se serait formé au Pléistocène. Le sommet culmine à 2 319 m d'altitude. C'est une des montagnes les plus connues des chaînons Garibaldi de la chaîne Côtière. Le volcan fait partie de la ceinture volcanique de Garibaldi qui fait partie de la arc volcanique des Cascades, bien qu'il soit hors de la limité géographique de la chaîne des Cascades. La première ascension du mont fut réussie par William J. Gray en 1912.;http://en.wikipedia.org/wiki/Special:FilePath/Black_Tusk_4.jpg?width=300;au Pléistocène;-2580000
http://dbpedia.org/resource/The_Cheviot;The Cheviot;http://en.wikipedia.org/wiki/The_Cheviot;815;55.4782;-2.14553;The Cheviot est un sommet du Royaume-Uni culminant à 815 mètres d'altitude et constituant le point culminant du comté du Northumberland, en Angleterre, et des monts Cheviot. Couvert par une tourbière, il dispose d'un sentier aménagé par les autorités du parc national du Northumberland afin de faciliter la pratique de la randonnée pédestre et de la course à pied.;http://commons.wikimedia.org/wiki/Special:FilePath/Cheviot0410a.jpg?width=300;il y a 393 millions d'années;-392997979
http://dbpedia.org/resource/The_Quill_(volcano);The Quill;http://en.wikipedia.org/wiki/The_Quill_(volcano);601;17.4778;-62.9597;Le Quill est un stratovolcan formant la moitié méridionale de l'île de Saint-Eustache, dans les Petites Antilles.;http://commons.wikimedia.org/wiki/Special:FilePath/Quill_dormant_vulcano.jpg?width=300;vers l'an 250 environ;250
http://dbpedia.org/resource/Tinakula;Tinakula;http://en.wikipedia.org/wiki/Tinakula;851;-10.3833;165.8;Tinakula, aussi appelée Tamami ou Tinakoro, est une île volcanique des Salomon située dans les îles Santa Cruz. Elle constitue le sommet émergé d'un stratovolcan.;http://commons.wikimedia.org/wiki/Special:FilePath/Steam_and_Ash_Plume_over_Tinakula_Island_-_NASA_Earth_Observatory.jpg?width=300;2021;2021
http://dbpedia.org/resource/Tindfjallajökull;Tindfjallajökull;http://en.wikipedia.org/wiki/Tindfjallajökull;1462;63.8;-19.58;Le Tindfjallajökull est un glacier d'Islande situé dans le sud du pays, à proximité du Mýrdalsjökull, un autre grand glacier, et de la vallée de Þórsmörk. Ne mesurant que 19 km2 ce qui en fait l'un des glaciers les plus petits de l'Islande, il recouvre en partie le sommet et la caldeira du volcan Tindfjöll.;http://commons.wikimedia.org/wiki/Special:FilePath/Tindfjallajökull_from_aeroplane.jpg?width=300;peut-être durant l'Holocène;-12000
http://dbpedia.org/resource/Tinguiririca_Volcano;Tinguiririca Volcano;http://en.wikipedia.org/wiki/Tinguiririca_Volcano;4280;-34.8136;-70.3519;"Le Tinguiririca est un volcan du Chili constitué d'un stratovolcan par-dessus lequel se sont édifiées sept cônes pyroclastiques. Sa seule éruption volcanique connue est celle de 1917 et son activité actuelle est représentée par un panache de fumerolles issu du cratère sommital. 
";http://commons.wikimedia.org/wiki/Special:FilePath/The_tinguiririca_volcano_seen_from_the_tinguiririca_river_valley_chile_vi_region.jpg?width=300;1917;1917
http://dbpedia.org/resource/Tolbachik;Tolbachik;http://en.wikipedia.org/wiki/Tolbachik;3682;55.8308;160.326;Le Tolbatchik, en russe : Толбачик, appelé aussi Tolbatchinskaïa Sopka (en allemand : Tolbatschinskaja Ssopka), Tolouatch ou encore en anglais : Tuluach, est un volcan de Russie situé dans la péninsule du Kamtchatka.;http://commons.wikimedia.org/wiki/Special:FilePath/Tolbatschik_aus_Südwesten.jpg?width=300;2012;2012
